report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,dominant_topic,dominant_weight
1891,1891_0025,194,0.12988736277435972,0.004626465123311821,0.0,0.0,0.0,0.013700461004145343,0.0,1,0.12988736277435972
1891,1891_0026,151,0.11509807413141897,0.0,0.0,0.0,0.0,0.0,0.0,1,0.11509807413141897
1891,1891_0027,114,0.12827548630633123,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12827548630633123
1891,1891_0028,234,0.11648830109978568,0.0,0.029416226189285966,0.0,0.0,0.005112781456856751,0.0,1,0.11648830109978568
1891,1891_0029,197,0.08557978948911615,0.0,0.020441897365167435,0.0,0.0,0.0,0.002119275358590977,1,0.08557978948911615
1891,1891_0030,171,0.07545230592483311,0.010058285977634352,0.023882516324960353,0.0,0.0018157188792763837,0.028187079835994045,0.0,1,0.07545230592483311
1891,1891_0031,231,0.1090902385264482,0.0,0.005695901403700636,0.0,0.010216948223299863,0.009439264518442732,0.0,1,0.1090902385264482
1891,1891_0032,227,0.10052191326431392,0.0,0.0,0.0,0.004157546069542077,0.019945164820227703,0.0027188104627464227,1,0.10052191326431392
1891,1891_0033,204,0.1106961004139846,0.0,0.009773586016252772,0.0,0.008046358893346275,0.003819093127425154,0.0,1,0.1106961004139846
1891,1891_0034,189,0.11900455493684473,0.0,0.0,0.0,0.008827082301001172,0.013378600268438554,0.0,1,0.11900455493684473
1891,1891_0035,244,0.08539696323981344,0.0,0.006994303964722916,0.03225881240677054,0.0,0.0,0.007213976773258992,1,0.08539696323981344
1891,1891_0036,181,0.11308247510234777,0.0,0.0,0.01532527303455793,0.0,0.0,0.020231537953047815,1,0.11308247510234777
1891,1891_0037,178,0.10470020217955485,0.0,0.0014600976115532601,0.0,0.0,0.0,0.0,1,0.10470020217955485
1891,1891_0038,185,0.0940683771039456,0.0,0.0,0.022676999967340787,0.0,0.0008834184616181623,0.0,1,0.0940683771039456
1891,1891_0039,210,0.05960781519725402,0.03984719885494073,0.009725866748871574,0.0033667004928626763,0.0,0.001923716721061873,0.0,1,0.05960781519725402
1891,1891_0040,235,0.048926479316184775,0.020663749095969422,0.05169792220691019,0.0,0.010770859917997167,0.01555278627065857,0.0,3,0.05169792220691019
1891,1891_0041,243,0.10393511317693878,0.015942074758281452,0.0,0.0,0.0,0.012886325512972818,0.0,1,0.10393511317693878
1891,1891_0042,170,0.031612092217395985,0.07572896099578698,0.0,0.005239460044777355,0.0,0.0007241871618190313,0.007429082360353922,2,0.07572896099578698
1891,1891_0057,186,0.0017697009773087141,0.04850043242742544,0.0025094037215719813,0.0,0.0,0.0024652021073912666,0.14220653157040308,7,0.14220653157040308
1891,1891_0058,61,0.00044186060522945317,0.0,0.0,0.013416678183424643,0.0,0.0,0.0947474049163265,7,0.0947474049163265
1892,1892_0002,200,0.0,0.10121869488837394,0.0,0.007084678575232709,0.0,0.0008604927061697582,0.0031228140283614788,2,0.10121869488837394
1892,1892_0008,183,0.0,0.0,0.0,0.13763570483436594,0.0019695567337064675,0.0013055597054226573,0.0,4,0.13763570483436594
1892,1892_0010,175,0.0,0.009343662508169726,0.0,0.07012693469584255,0.0012996014648884529,0.0,0.0035906716688052713,4,0.07012693469584255
1892,1892_0011,238,0.00662618442565928,0.008731335607147062,0.003617406914494144,0.05951560921221062,0.004320974611806178,0.0007077732467983143,0.0,4,0.05951560921221062
1892,1892_0013,184,0.001555489809641056,0.025250044736313114,0.002368762632219292,0.06328285123628709,0.0004670529723360984,0.0,0.006756326407989173,4,0.06328285123628709
1892,1892_0014,186,0.002429893827035846,0.020309593608385582,0.0023561634626985692,0.07071093942050012,0.001332275568611026,0.0,0.021728905326528943,4,0.07071093942050012
1892,1892_0015,180,0.0023890052575316957,0.05938330511785675,0.015852541270246056,0.008281358749492965,0.0,0.0,0.0014819135487721662,2,0.05938330511785675
1892,1892_0016,177,0.0,0.07578438930941658,0.0,0.02107838120252598,0.0,0.005511484858778964,0.0,2,0.07578438930941658
1892,1892_0017,233,0.0,0.09772306950956218,0.002212507790521602,0.01787526603031571,0.0,0.004597425669214618,0.0,2,0.09772306950956218
1892,1892_0018,190,0.0026288658082039332,0.04046547837501051,0.0035250669263503422,0.05216136414224507,0.0,0.0,0.007502172210111593,4,0.05216136414224507
1892,1892_0019,188,0.01312866007720692,0.0249473769945446,0.007951363731993965,0.024076409144697428,0.0,0.001446416705054804,0.0,2,0.0249473769945446
1892,1892_0020,199,0.003406754239706149,0.061285846076830054,0.0030717113430276,0.01972774234075103,0.014767661035356176,0.007175348376680395,0.0004983612520271773,2,0.061285846076830054
1892,1892_0021,175,0.016943687859483636,0.07139163582095621,0.0005584752709692098,0.006344922292043871,0.0,0.0029972255916796858,0.008735857794187112,2,0.07139163582095621
1892,1892_0023,173,0.0030720612692213697,0.08597081329650208,0.008720722031517246,0.0055590939177595,0.00028042694115616105,0.0,0.0,2,0.08597081329650208
1892,1892_0026,219,0.011140084812027686,0.07559064236521332,0.0,0.022678007009696903,0.0,0.0,0.0,2,0.07559064236521332
1892,1892_0027,208,0.007405359259450887,0.07529701171144956,0.0027544900748920427,0.019793702159683953,0.011816791996889238,0.0,0.00374087579359303,2,0.07529701171144956
1892,1892_0030,183,0.009436943447455706,0.08383840956356302,0.018228452867993652,0.0,0.005371672275426698,0.0,0.0,2,0.08383840956356302
1892,1892_0031,179,0.02365115629222016,0.058584928788090636,0.0,0.0,0.01139152370301605,0.01217492702014177,0.012125573789069796,2,0.058584928788090636
1892,1892_0032,222,0.04847852993037004,0.051943570460649895,0.0,0.002617073012975501,0.001562008749159844,0.0,0.01153267615805253,2,0.051943570460649895
1892,1892_0033,185,0.01994885968337992,0.09653336092649345,0.0,0.0,0.0,0.0,0.011084412009913483,2,0.09653336092649345
1892,1892_0034,185,0.021796989706301527,0.04631806004900444,0.0,0.009957916591433857,0.0,0.0,0.0,2,0.04631806004900444
1893,1893_0010,209,0.0,0.05936539939437704,0.0,0.04805012321504373,0.0,0.0,0.0021844096717223015,2,0.05936539939437704
1893,1893_0011,191,0.0,0.07734180689272849,0.0027670091223603007,0.012880232146176073,0.0,0.0,0.0063729683809704025,2,0.07734180689272849
1893,1893_0017,175,0.0,0.0005657997755088588,0.004907264987500037,0.10250914224937964,0.0,0.0011512050011881498,0.02036941566620209,4,0.10250914224937964
1893,1893_0022,177,0.0,0.08533610193083158,0.0021248388344024304,0.0,0.016559623581694733,0.0,0.0,2,0.08533610193083158
1893,1893_0023,200,0.0,0.11069143472964231,0.0,0.0,0.0,0.0,0.0,2,0.11069143472964231
1893,1893_0028,177,0.0,0.1297745935299159,0.0,0.0,0.0,0.0,0.0,2,0.1297745935299159
1893,1893_0029,176,0.0013222671365472978,0.11721373612685394,0.0021983889531016466,0.0,0.0,0.0,0.0,2,0.11721373612685394
1893,1893_0031,202,0.006853124162581052,0.034636636206734926,0.00018917867764553243,0.009332028349644519,0.05163332951710938,0.013796055976314413,0.013994462514010712,5,0.05163332951710938
1893,1893_0032,187,0.0,0.04349294557847515,0.0,0.014556892735877586,0.0014159861352378569,0.0,0.01923770713787844,2,0.04349294557847515
1893,1893_0052,179,0.0,0.0,0.0,0.011262017758247466,0.005840504299821881,0.0,0.20253892706144733,7,0.20253892706144733
1893,1893_0053,209,0.009097036455206441,0.030326411848723846,0.03213052266358829,0.0,0.010032578645841667,0.03127946075252776,0.016366032762014097,3,0.03213052266358829
1893,1893_0054,186,0.013502068803680427,0.0,0.0747303632362605,0.0,0.008431032303881128,0.01369002823262116,0.0,3,0.0747303632362605
1893,1893_0055,199,0.049494381934034534,0.0,0.060936953819079674,0.0,0.0018384249445731642,0.004221015669761621,0.003301821467238448,3,0.060936953819079674
1893,1893_0056,222,0.03923794808546404,0.0,0.07362630079838002,0.0,0.0,0.029054654997229964,0.0,3,0.07362630079838002
1893,1893_0057,209,0.05786852495328135,0.0,0.04742113917674754,0.0,0.0,0.01845657594146563,0.0,1,0.05786852495328135
1893,1893_0059,200,0.04071334715058437,0.0005618886465703589,0.06944057425772941,0.0,0.011545051214149124,0.02782570484900763,0.0,3,0.06944057425772941
1893,1893_0060,193,0.03736158690285377,0.0001820666306781872,0.06811114620259955,0.0,0.005622605779644805,0.029910601614641864,0.0021803135394520543,3,0.06811114620259955
1893,1893_0061,176,0.0,0.0,0.0,0.0,0.0007577801677031182,0.26984600547723403,0.0,6,0.26984600547723403
1893,1893_0062,230,0.0,0.018138570871426417,0.12069354321414794,0.0,0.010922580673302328,0.02346191997945474,0.0031639764989676066,3,0.12069354321414794
1893,1893_0063,177,0.0028465778274143153,0.0,0.1074964341363506,0.0,0.007416307168834878,0.0021341887976697575,0.0014167663553748904,3,0.1074964341363506
1893,1893_0064,244,0.0,0.0,0.15851160617672094,0.0,0.001967295204897658,0.0,0.0,3,0.15851160617672094
1893,1893_0065,245,0.0,0.0,0.11185104089686203,0.003240559240554169,0.000906348330657541,0.0,0.0,3,0.11185104089686203
1893,1893_0066,237,0.0,0.0,0.1349427716331528,0.0,0.0,0.0,0.0,3,0.1349427716331528
1893,1893_0067,136,0.0,0.0,0.1344335104663549,0.0,0.0,0.0,0.0,3,0.1344335104663549
1893,1893_0068,179,0.0,0.002371329997047574,0.10685417391277069,0.0018643272659481587,0.0,0.0,0.0,3,0.10685417391277069
1893,1893_0069,203,0.0,0.0,0.0742980839621674,0.005506478634163951,0.0,0.0,0.005373291826051433,3,0.0742980839621674
1893,1893_0070,205,0.0,0.0,0.16725093648250744,0.0,0.0,0.0,0.0,3,0.16725093648250744
1893,1893_0071,202,0.0,0.0,0.163313996761525,0.0,0.0,0.0,0.0,3,0.163313996761525
1893,1893_0072,232,0.0,0.0,0.17756742496180117,0.0,0.0,0.0,0.0,3,0.17756742496180117
1893,1893_0073,224,0.0,0.0,0.16906149354095415,0.0,0.0,0.0,0.002127269704339368,3,0.16906149354095415
1893,1893_0074,227,0.0,0.0,0.15479965623738803,0.0,0.0,0.0,0.0,3,0.15479965623738803
1893,1893_0075,200,0.0,0.0,0.1739822900632813,0.0,0.0,0.0,0.0,3,0.1739822900632813
1893,1893_0076,240,0.014714644786476513,0.0,0.11962390189778747,0.0,0.0,0.01964630948325294,0.0,3,0.11962390189778747
1893,1893_0077,176,0.048934693960393266,0.0,0.07691930601053268,0.0,0.0,0.0,0.0,3,0.07691930601053268
1893,1893_0078,181,0.014506043750592253,0.0,0.13812938729691085,0.0,0.0,0.02509957252024917,0.0,3,0.13812938729691085
1893,1893_0079,198,0.0,0.0,0.14860659358123743,0.0,0.0,0.0,0.0015689200247785606,3,0.14860659358123743
1893,1893_0080,194,0.011325816491532564,0.0,0.12976886306932228,0.0,0.006988641933134035,0.002606476702846478,0.0,3,0.12976886306932228
1893,1893_0081,127,0.0,0.0,0.1286289492582064,0.0,0.0,0.0,0.0,3,0.1286289492582064
1893,1893_0082,188,0.0,0.0,0.13471249642956615,0.0,0.0,0.004577687696924753,0.0,3,0.13471249642956615
1893,1893_0083,140,0.006190120529140902,0.0,0.10704625209010468,0.0,0.0,0.005028107625485175,0.0,3,0.10704625209010468
1893,1893_0085,174,0.0,0.0,0.01322573981467435,0.0,0.0,0.25620291127508715,0.0,6,0.25620291127508715
1893,1893_0086,60,0.004465656786264818,0.05565163637056135,0.0,0.0,0.0,0.08644800990436012,0.022592812182954378,6,0.08644800990436012
1893,1893_0087,204,0.022428138339536025,0.0340536864200053,0.011137860055701746,0.0,0.0005184552662101647,0.05076603692994336,0.0018916940028567497,6,0.05076603692994336
1893,1893_0088,230,0.0176865446535027,0.023525155619743394,0.04044096423204938,0.0056035550220227695,0.0,0.024771074254716606,0.0,3,0.04044096423204938
1893,1893_0089,117,0.013710515902687142,0.019317676095274378,0.04387853338114367,0.0020325598408285606,0.0,0.0013343434274033384,0.0,3,0.04387853338114367
1893,1893_0090,174,0.04808083048565663,0.021028455006302484,0.012658886909345463,0.0024088053118950753,0.002945602652794085,0.028042092642688223,0.007931725120740142,1,0.04808083048565663
1893,1893_0091,189,0.04163970995431498,0.017627136892945615,0.025305676715010356,0.0015246546539385694,0.0,0.0033257182701972657,0.007059132484597976,1,0.04163970995431498
1893,1893_0092,237,0.039069856299213473,0.030084749269553075,0.0557913940229233,0.0,0.003662383786955877,0.0,0.004904033525386762,3,0.0557913940229233
1893,1893_0093,213,0.018431533632013747,0.009938563833837793,0.08056495390523004,0.0,0.012610770391140254,0.0,0.0010361871743577845,3,0.08056495390523004
1893,1893_0094,226,0.016398173884463192,0.013549787116169455,0.06650591191218816,0.0038617359091856628,0.013335293448126806,0.0,0.0015570968430478516,3,0.06650591191218816
1893,1893_0095,245,0.04357388374356652,0.004561101945084348,0.05189699069129395,0.016236330127907,0.0029934980900780295,0.0,0.011279033477222882,3,0.05189699069129395
1893,1893_0096,193,0.0,0.0,0.0,0.0014818206919085832,0.0,0.27502641719909604,0.0003253389051572102,6,0.27502641719909604
1893,1893_0097,185,0.011099292308535855,0.0368325564142569,0.030522850045583482,0.0,0.0,0.09177685341038737,0.014589182655078282,6,0.09177685341038737
1893,1893_0098,194,0.0,0.0,0.0,0.0,0.0,0.27299146143381703,0.0,6,0.27299146143381703
1893,1893_0100,223,0.002462037546936611,0.0,0.029471047467829248,0.0,0.005918691316105017,0.10684454681700284,0.0,6,0.10684454681700284
1893,1893_0104,188,0.018173960471855675,0.0,0.09402339107971057,0.0,8.476376721672502e-05,0.0,0.0,3,0.09402339107971057
1893,1893_0105,255,0.03390116578093983,0.003138128406066516,0.0717223622644584,0.0,0.02111068132673226,0.0,0.0,3,0.0717223622644584
1893,1893_0106,171,0.0,0.006502909210593643,0.0,0.0,0.0,0.27510643260942663,0.012954091391346538,6,0.27510643260942663
1893,1893_0107,246,0.02086128405418952,0.012429880981871411,0.06653733122352475,0.0,0.0,0.02167149882395169,1.696913886812095e-05,3,0.06653733122352475
1893,1893_0108,207,0.014284395163799646,0.0031717187374682254,0.07503294709463405,0.001519342063042443,0.0025443991178905187,0.0,0.0,3,0.07503294709463405
1893,1893_0109,186,0.0022630636190131975,0.0,0.004438906240096997,0.0,0.0,0.23125126071678398,0.0,6,0.23125126071678398
1894,1894_0002,180,0.0,0.05619881965849119,0.0,0.005814992501956317,0.0,0.0,0.00028798527823337356,2,0.05619881965849119
1894,1894_0007,230,0.0,0.0,0.0,0.13705846237639546,0.0,0.0,0.0,4,0.13705846237639546
1894,1894_0008,210,0.007022828982913027,0.01030887142929191,0.0,0.0969507915946168,0.0,0.0,0.007997111886963018,4,0.0969507915946168
1894,1894_0010,183,0.040990653761409215,0.024187197807921966,0.0,0.03587685008916068,0.0,0.0,0.021328593560609163,1,0.040990653761409215
1894,1894_0011,170,0.007507164205166709,0.04498740221083769,0.010717415641403046,0.025839446017495608,0.0013926625449960186,0.0,0.0,2,0.04498740221083769
1894,1894_0013,171,0.0,0.10535838634034776,0.0,0.0,0.0009399100435852305,0.0,0.007732243034227312,2,0.10535838634034776
1894,1894_0014,188,0.0,0.10876474763664673,0.0,0.0,0.0,0.0,0.0,2,0.10876474763664673
1894,1894_0020,177,0.00018492639685690527,0.112045172648696,0.0,0.0,0.005683604597829984,0.0,0.0,2,0.112045172648696
1894,1894_0021,172,0.010253299839000703,0.046525537065305905,0.00502566554357704,0.0043248025645584815,0.03207864959134398,0.0,0.0,2,0.046525537065305905
1894,1894_0022,177,0.0,0.1155741060140128,0.0,0.0,0.010921042034549239,0.00827241565247996,0.0,2,0.1155741060140128
1894,1894_0023,110,0.0,0.09709746776658092,0.0,0.004253841250434223,0.009715723589828038,0.009509402245105719,0.0,2,0.09709746776658092
1894,1894_0024,197,0.0,0.07830431249719248,0.0022465931567472717,0.01600404638642243,0.01441602243893288,0.0,0.009704422829944596,2,0.07830431249719248
1894,1894_0025,242,0.0,0.1297710228842645,0.0,0.0,0.00026338740330321295,0.0,0.0,2,0.1297710228842645
1894,1894_0026,173,0.0,0.0727269352337809,0.0015439244399576837,0.015093955567117899,0.0,0.0,0.0,2,0.0727269352337809
1894,1894_0027,170,0.0,0.10620623127010352,0.0,0.0,0.0,0.0,0.0,2,0.10620623127010352
1894,1894_0029,182,0.00390410074254013,0.11029768025888856,0.0,0.0,0.0,0.0,0.007992322449813597,2,0.11029768025888856
1894,1894_0030,172,0.0,0.08627443020440666,0.0,0.027474381585764488,0.0,0.005440453963934362,0.012333546736655012,2,0.08627443020440666
1894,1894_0031,170,0.0,0.09477154218563538,0.0011104909303860336,0.005555034553026681,0.0,0.0,0.005842750499215015,2,0.09477154218563538
1894,1894_0050,178,0.0,0.0,0.0,0.0,0.0,0.0,0.27099652893555587,7,0.27099652893555587
1894,1894_0053,171,0.0,0.0,0.0,0.0,0.16692790857793283,0.0,0.0,5,0.16692790857793283
1894,1894_0054,176,0.0,0.0,0.0013885758616411293,0.0,0.1807501171950832,0.0,0.0,5,0.1807501171950832
1894,1894_0055,173,0.0,0.0,0.0,0.0,0.19238104928808708,0.0,0.0,5,0.19238104928808708
1894,1894_0056,170,0.0,0.0,0.0,0.0,0.14524604607745328,0.0,0.0006269430091138741,5,0.14524604607745328
1894,1894_0057,175,0.0,0.0,0.0007081920776879424,0.0,0.18654603386615323,0.0,0.0,5,0.18654603386615323
1894,1894_0059,173,0.0008301670613535382,0.021234691815603234,0.0,0.002290605467140892,0.16832246278874238,0.0,0.0014206732866973778,5,0.16832246278874238
1895,1895_0002,184,0.0,0.06972640909010383,0.0,0.024358489298458897,0.0,0.000863638693947026,0.0,2,0.06972640909010383
1895,1895_0006,173,0.0,0.014174019922521966,0.0,0.09414306284822635,0.005501898235442422,0.0,0.005537985706860943,4,0.09414306284822635
1895,1895_0008,170,0.0,0.033789913910014346,0.0,0.11497042902648161,0.0,0.011650479073948006,0.0002519321131453361,4,0.11497042902648161
1895,1895_0009,255,0.0019103539811381287,0.0580488301249475,0.0,0.07248239581194778,0.0,0.013577895686208033,0.0,4,0.07248239581194778
1895,1895_0010,168,0.0,0.09991724957843777,0.0,0.027478979299284133,0.0,0.000746179300409506,0.0,2,0.09991724957843777
1895,1895_0011,176,0.010572151890866384,0.0,0.0,0.12773033316267707,0.0,0.002754885382682509,0.01125985392442631,4,0.12773033316267707
1895,1895_0012,181,0.0,0.0,0.0,0.16530364904944644,0.0,0.0,0.0,4,0.16530364904944644
1895,1895_0014,195,0.0,0.03894279656217537,0.00038870933006195015,0.10763897089292268,0.00010672859551865467,0.0,0.0,4,0.10763897089292268
1895,1895_0027,182,0.0,0.0,0.0,0.15684597130063788,0.0,0.0,0.0,4,0.15684597130063788
1895,1895_0029,174,0.008146249266010788,0.02240515556594924,0.010813461617819244,0.046002941752246534,0.0031546547098315687,0.0,0.05245090480942497,7,0.05245090480942497
1895,1895_0030,171,0.0,0.07720298247953676,0.002177301728709769,0.004099759519076186,0.0,0.0,0.006790462903751277,2,0.07720298247953676
1895,1895_0033,172,0.0,0.08429819277751173,0.0019448033257794361,0.00293931598395802,0.004859328731107048,0.0,0.0,2,0.08429819277751173
1895,1895_0034,194,0.0,0.10894821311105486,0.0035544393423114096,0.0,0.0,0.0,0.0057833156611585175,2,0.10894821311105486
1895,1895_0037,171,0.0,0.05262197513266917,0.013236819668099427,0.014240980668989659,0.00016837610583534957,0.0037087388949286824,0.0,2,0.05262197513266917
1895,1895_0038,181,0.0022327152583663068,0.05678042770924679,0.009559267758487889,0.011944150849717273,0.0004769335706740469,0.018825342510811274,0.0017267847725311032,2,0.05678042770924679
1895,1895_0044,172,0.04238135333759192,0.03618219467206139,0.016817040930393816,0.013512715622598549,0.000666325792379637,0.0,0.005865505997588975,1,0.04238135333759192
1895,1895_0045,199,0.10716008296752685,0.0064113374259364055,0.0,0.011404859464902347,0.0013927442055919658,0.0,0.000638042931587765,1,0.10716008296752685
1895,1895_0046,175,0.0773438274700835,0.0,0.0,0.059340914455975224,0.007375355642156687,0.0,0.0,1,0.0773438274700835
1895,1895_0047,169,0.03281835748875795,0.04379153654361649,0.000981083180366061,0.01111384113304703,0.003878421465072602,0.0,0.0,2,0.04379153654361649
1895,1895_0048,131,0.07531054439555386,0.0,0.0,0.02136457480905036,0.0,0.0,0.0,1,0.07531054439555386
1895,1895_0049,196,0.10601231814892874,0.0,0.0,0.0,0.0,0.0,0.0,1,0.10601231814892874
1895,1895_0050,217,0.05900701055540982,0.021366845253663055,0.004677831424625203,0.0039519535558794625,0.03283738194411317,0.0,0.0052444123157021644,1,0.05900701055540982
1895,1895_0051,173,0.06344927243093604,0.03238872776524325,0.0,0.0,0.0005526340712132326,0.0,0.0038981921387154063,1,0.06344927243093604
1895,1895_0067,196,0.0,0.0,0.0,0.0216659178694065,0.0,0.0,0.2733863046909953,7,0.2733863046909953
1895,1895_0073,173,0.006778427511266489,0.004576429533066979,0.0019572465191023893,0.0,0.13040727057560247,0.0034834700574119543,0.0,5,0.13040727057560247
1895,1895_0074,181,0.0,0.0,0.0,0.010904571339379342,0.19002669264878397,0.0,0.0,5,0.19002669264878397
1895,1895_0075,187,0.0065098033457520275,0.0,0.0,0.0,0.16487195271559815,0.0012090417447827627,0.0,5,0.16487195271559815
1895,1895_0076,173,0.001917950118124839,0.0,0.00010076309444688671,0.0,0.19333045853325753,0.0,0.0,5,0.19333045853325753
1896,1896_0008,170,0.0,0.003468166028355586,0.008491114320071814,0.12536646446926727,0.0,8.491122279321514e-05,0.0,4,0.12536646446926727
1896,1896_0009,194,0.0,0.0004173533471046342,0.0,0.1197261834213359,0.0,0.0,0.0,4,0.1197261834213359
1896,1896_0010,176,0.0,0.012118809452407495,0.0,0.10792415627922183,0.0,0.0,0.0,4,0.10792415627922183
1896,1896_0011,208,0.0,0.0,0.0,0.15947125848252286,0.0,0.0,0.0,4,0.15947125848252286
1896,1896_0013,190,0.0,0.0,0.0,0.15459207852753887,0.0,0.0,0.0,4,0.15459207852753887
1896,1896_0014,177,0.0008265272639879056,0.006565917064335492,0.0,0.06150674283131008,0.005603420561239504,0.011291945964935048,0.003646014000782019,4,0.06150674283131008
1896,1896_0015,172,0.0011521419041476627,0.011703359858583777,0.007898197390074538,0.05452336909307019,0.015739015997756824,0.000855917700109427,0.00042159718961811625,4,0.05452336909307019
1896,1896_0016,229,0.010536239127862576,0.007064280413078931,0.0033885391817175146,0.03613929975723463,0.01228803225495921,0.0016695740251336927,0.001350706925645652,4,0.03613929975723463
1896,1896_0017,176,0.009481982443426611,0.02781819285034554,0.0,0.07907578295762731,0.0,0.0,0.01119366599365765,4,0.07907578295762731
1896,1896_0018,170,0.0,0.08213853670028232,0.0,0.017679649149520527,0.004529041357839642,0.0,0.0,2,0.08213853670028232
1896,1896_0019,193,0.0011312082039273538,0.07530782110011758,0.011233749422748606,0.013711889649511269,0.0,0.0,0.0035431230239721173,2,0.07530782110011758
1896,1896_0020,181,0.0,0.022442488037856805,0.0,0.067679300051859,0.0028893613119006937,0.0,0.02630376030483804,4,0.067679300051859
1896,1896_0021,183,0.026536438229205147,0.06072308153901199,0.0,0.0,0.03054617461005937,0.006289427383926244,0.012805719688057845,2,0.06072308153901199
1896,1896_0022,182,0.043656484451622304,0.02416882140319911,0.003222469855787478,0.010113739816695312,0.015121848313244837,0.0,0.0,1,0.043656484451622304
1896,1896_0023,171,0.02426686250779807,0.029884406432612223,0.0008536081674628329,0.0022094791880250824,0.008367877667473496,0.0,0.0,2,0.029884406432612223
1896,1896_0024,184,0.00408213964321853,0.01083082170669817,0.01260278203804242,0.020279828254537627,0.006310291949827806,0.007757356577889965,0.003693780284823687,4,0.020279828254537627
1896,1896_0025,188,0.013562407886796073,0.02968650142073384,0.0010409144783712866,0.014388661158914361,0.022540956317556544,0.0,0.006757621133712081,2,0.02968650142073384
