report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,dominant_weight
1890,1890_0032,170,0.0023221394786992725,0.03218941508575312,0.004522592094696348,0.043945442972306126,0.020695872918390736,4,0.043945442972306126
1891,1891_0012,185,0.0,0.0763050991471496,0.009289858647915053,0.0010663521566086573,0.0039029927260047577,2,0.0763050991471496
1891,1891_0014,170,0.0,0.07391855519554404,0.0,0.0,0.0,2,0.07391855519554404
1891,1891_0018,211,0.009394965869614184,0.07881084093733577,0.0,0.019275697585149486,0.002448048712956557,2,0.07881084093733577
1891,1891_0019,217,0.030216721184530646,0.05800063920210753,0.0,0.0017060487574016797,0.005055556435591678,2,0.05800063920210753
1891,1891_0020,198,0.0862424210746821,0.008288321254456032,0.0,0.0,4.7149940100666996e-05,1,0.0862424210746821
1891,1891_0021,202,0.08733664369299554,0.0,0.0,0.0020975564120207526,0.014295472671720075,1,0.08733664369299554
1891,1891_0022,175,0.07545401612620044,0.0,0.016410934851081978,0.013826513565762836,0.040526630819355126,1,0.07545401612620044
1891,1891_0023,146,0.07123402725274315,0.012055958314010419,0.0,0.0,0.013194436807582978,1,0.07123402725274315
1891,1891_0024,226,0.05582134297735825,0.018649330278770263,0.0017645164150741416,0.0,0.0006408791115745834,1,0.05582134297735825
1891,1891_0025,194,0.11265966411678457,0.003898000191907353,0.0,0.0,0.0034773176424078554,1,0.11265966411678457
1891,1891_0026,151,0.0892981036896635,0.0,0.0,0.0,0.0029810920706816856,1,0.0892981036896635
1891,1891_0027,114,0.09959027691797992,0.0,0.00015917340228900157,0.0,0.0,1,0.09959027691797992
1891,1891_0028,234,0.09658477145639693,0.0,0.03209901917268751,0.0,0.0,1,0.09658477145639693
1891,1891_0029,197,0.06787461411560744,0.0,0.02272602208197118,0.005860237086695669,0.0,1,0.06787461411560744
1891,1891_0030,171,0.07903129756115831,0.0036756678671398656,0.023191099020063943,0.0,0.004264875841148656,1,0.07903129756115831
1891,1891_0031,231,0.09229771784725702,0.0,0.007770519346910442,0.0,0.015467115442260707,1,0.09229771784725702
1891,1891_0032,227,0.09176916660051551,0.0,0.0,0.005409100188462165,0.007412161769246452,1,0.09176916660051551
1891,1891_0033,204,0.09082238426412834,0.0,0.011896987493185025,0.0,0.013233197424210025,1,0.09082238426412834
1891,1891_0034,189,0.10383351431478947,0.0,0.0,0.0,0.014266340817848227,1,0.10383351431478947
1891,1891_0035,244,0.05970317844953218,0.026345579738811676,0.010437782014732845,0.010293445494284743,0.0,1,0.05970317844953218
1891,1891_0036,181,0.08550951346519646,0.0032048698349554055,0.0021286309609712083,0.02831383374615517,0.0,1,0.08550951346519646
1891,1891_0037,178,0.08263713158826225,0.0,0.004394502606923342,0.0023686120201619454,0.0,1,0.08263713158826225
1891,1891_0038,185,0.07576639889616546,0.00737641084362672,0.0,0.004986592937254568,0.0,1,0.07576639889616546
1891,1891_0039,210,0.04883532533109854,0.03560177730215995,0.010912637185769283,0.0,0.0,1,0.04883532533109854
1891,1891_0040,235,0.050092824319281644,0.012507005132519717,0.051725024687724504,0.0,0.013056255921820217,3,0.051725024687724504
1891,1891_0041,243,0.09199865884131635,0.014128934132811034,0.0,0.0,0.0,1,0.09199865884131635
1891,1891_0042,170,0.023962626938272884,0.06787651152798971,0.0,0.004982935524680924,0.002038080407271962,2,0.06787651152798971
1891,1891_0057,186,0.0036374914850591748,0.032261050402878015,0.0033894337435062235,0.13573416751940653,0.0,4,0.13573416751940653
1891,1891_0058,61,0.0,0.005772155212080812,0.0,0.09147419685742109,0.0,4,0.09147419685742109
1892,1892_0002,200,0.0,0.08645453103888946,0.0,0.0004640700443447818,0.0,2,0.08645453103888946
1892,1892_0008,183,0.0,0.07052674461037639,0.0,0.0,0.0006598733928811395,2,0.07052674461037639
1892,1892_0010,175,0.0,0.05164234940680404,0.0,0.004809159027830483,0.0,2,0.05164234940680404
1892,1892_0011,238,0.0037042063463658477,0.044664826963876,0.003166275510365601,0.0,0.003540607548529612,2,0.044664826963876
1892,1892_0013,184,0.0,0.06173272088449953,0.0014188004986561628,0.006183770932738474,0.0,2,0.06173272088449953
1892,1892_0014,186,0.0,0.06357530535551942,0.0013416317129326869,0.020738817339008224,0.0,2,0.06357530535551942
1892,1892_0015,180,0.0004374970707292936,0.05399054092995883,0.016455415224026087,0.0,0.0,2,0.05399054092995883
1892,1892_0016,177,0.0016387891999599862,0.07503525087487695,0.0,0.0,0.0,2,0.07503525087487695
1892,1892_0017,233,0.0,0.08912784996701399,0.003025275026777159,0.0,0.0,2,0.08912784996701399
1892,1892_0018,190,0.0,0.0683378681813507,0.003025310377421386,0.00603018858805332,0.0,2,0.0683378681813507
1892,1892_0019,188,0.00869760520535005,0.038016344519387055,0.00844415176603908,0.0,0.0,2,0.038016344519387055
1892,1892_0020,199,0.005910507017226957,0.060905915020610955,0.00294082387439599,0.0,0.015896919815089616,2,0.060905915020610955
1892,1892_0021,175,0.01414593293280439,0.0636639434075564,0.0011126560997397697,0.006160922181230839,0.0,2,0.0636639434075564
1892,1892_0023,173,0.0011027930418115405,0.07147506230067123,0.009668729143888992,0.0,0.0017946125657265655,2,0.07147506230067123
1892,1892_0026,219,0.007278017812112828,0.07575892463030907,0.00047720269603857235,0.0,0.0,2,0.07575892463030907
1892,1892_0027,208,0.005124492444533669,0.07371187057974739,0.002913104085050643,0.00195033764119612,0.01335545754000291,2,0.07371187057974739
1892,1892_0030,183,0.009753374999184591,0.057070112878370924,0.019216882488931383,0.0,0.009675872634685351,2,0.057070112878370924
1892,1892_0031,179,0.02786645247300979,0.043726699580783096,0.0,0.011532795929749186,0.014060684059161317,2,0.043726699580783096
1892,1892_0032,222,0.03324264255455201,0.05076226688644725,0.0,0.009206340735714321,0.004424174906711318,2,0.05076226688644725
1892,1892_0033,185,0.013779987620771103,0.08026300819823445,0.0,0.007951626683959627,0.001966840554652942,2,0.08026300819823445
1892,1892_0034,185,0.014606584816103737,0.046662161934192474,0.0,0.0,0.0,2,0.046662161934192474
1893,1893_0010,209,0.0,0.08008579289561314,0.0,0.0005863737121798644,0.0,2,0.08008579289561314
1893,1893_0011,191,0.0,0.06981426996551132,0.0027302807982099004,0.004551085156190259,0.0,2,0.06981426996551132
1893,1893_0017,175,0.0,0.06568235127560151,0.002384081600359295,0.021255963791369386,0.0,2,0.06568235127560151
1893,1893_0022,177,0.0,0.056318824381271775,0.003637848814599673,0.0,0.021510371766590507,2,0.056318824381271775
1893,1893_0023,200,0.0,0.0878446829270931,6.051927682274505e-05,0.0,0.0,2,0.0878446829270931
1893,1893_0028,177,0.0,0.08578934972505546,0.0,0.0,0.005411880751991872,2,0.08578934972505546
1893,1893_0029,176,0.005243221251959682,0.07681180173381343,0.0037518544012535215,0.0,0.0,2,0.07681180173381343
1893,1893_0031,202,0.012155992436487493,0.033967034376507194,0.0,0.012039328937798022,0.05426946221611557,5,0.05426946221611557
1893,1893_0032,187,0.0,0.045975863240012294,0.0,0.015772246310627628,0.001579352799696647,2,0.045975863240012294
1893,1893_0052,179,0.0,0.005826609774353311,0.0,0.19308845030483332,0.0057474464482112865,4,0.19308845030483332
1893,1893_0053,209,0.027581208997394382,0.015972506770783115,0.030418015306072882,0.01696090267586873,0.010692411340740273,3,0.030418015306072882
1893,1893_0054,186,0.01974087079253738,0.0,0.07326517332951173,0.0,0.008407479330623286,3,0.07326517332951173
1893,1893_0055,199,0.041181264306113484,6.607754985640547e-05,0.062240316627838355,0.004374873512691697,0.003175422125182981,3,0.062240316627838355
1893,1893_0056,222,0.04944437191026025,0.0,0.07153887099437613,0.0,0.0,3,0.07153887099437613
1893,1893_0057,209,0.057817939172732896,0.0,0.047286993212755396,0.0,0.0,1,0.057817939172732896
1893,1893_0059,200,0.05061189957457447,0.0,0.06700306238794154,0.0,0.012038869954265634,3,0.06700306238794154
1893,1893_0060,193,0.04892848332342119,0.0,0.0655174087695689,0.0021779585163882688,0.005584289534647304,3,0.0655174087695689
1893,1893_0061,176,0.13653770384917382,0.0,0.0,0.0,0.0,1,0.13653770384917382
1893,1893_0062,230,0.012600198466856906,0.005867150602172671,0.12002774643790641,0.004735505794658382,0.011965508176232969,3,0.12002774643790641
1893,1893_0063,177,0.0021519457249592065,0.0,0.10771328454967986,0.0013447045491575683,0.00797380697443487,3,0.10771328454967986
1893,1893_0064,244,0.0,0.0,0.15767098013953937,0.0,0.0017786575686451049,3,0.15767098013953937
1893,1893_0065,245,0.0,0.0008484705915104037,0.11159063979335952,0.0,0.000746313269245013,3,0.11159063979335952
1893,1893_0066,237,0.0,0.0,0.1341678535176762,0.0,0.0,3,0.1341678535176762
1893,1893_0067,136,0.0,0.0,0.1336528960230846,0.0,0.0,3,0.1336528960230846
1893,1893_0068,179,0.0,0.002112255918463006,0.1065562425337703,0.0,0.0,3,0.1065562425337703
1893,1893_0069,203,0.0,0.0,0.07402063580161973,0.006410264058536584,0.0,3,0.07402063580161973
1893,1893_0070,205,0.0,0.0,0.16585008538824178,0.0,0.0,3,0.16585008538824178
1893,1893_0071,202,0.0,0.0,0.16234868934845798,0.0,0.0,3,0.16234868934845798
1893,1893_0072,232,0.0,0.0,0.17669542610367445,0.0,0.0,3,0.17669542610367445
1893,1893_0073,224,0.0,0.0,0.16837382754230118,0.0016516074603766917,0.0,3,0.16837382754230118
1893,1893_0074,227,0.0,0.0,0.15404409319521314,0.0,0.0,3,0.15404409319521314
1893,1893_0075,200,0.0,0.0,0.17305746406246095,0.0,0.0,3,0.17305746406246095
1893,1893_0076,240,0.02294162232819212,0.0,0.118406748103548,0.0,0.0,3,0.118406748103548
1893,1893_0077,176,0.03836069737917737,0.0,0.0786256901052065,0.0,6.0418785318317635e-05,3,0.0786256901052065
1893,1893_0078,181,0.02689914622029191,0.0,0.13553894867025368,0.0,0.0,3,0.13553894867025368
1893,1893_0079,198,0.0,0.0,0.1478070138851919,0.0011957953345603206,0.0,3,0.1478070138851919
1893,1893_0080,194,0.008893303841490315,0.0,0.13049831300610812,0.0,0.007990955666696026,3,0.13049831300610812
1893,1893_0081,127,0.0,0.0,0.12837830447877774,0.0,0.0,3,0.12837830447877774
1893,1893_0082,188,0.0,0.0,0.13498301562583828,0.0,0.0,3,0.13498301562583828
1893,1893_0083,140,0.004835403252429776,0.0,0.10864660956857065,0.0,0.0,3,0.10864660956857065
1893,1893_0085,174,0.12894429212754419,0.0,0.008359610940965698,0.0,0.0,1,0.12894429212754419
1893,1893_0086,60,0.05478236600777787,0.027480838461263903,0.0,0.023868544031609637,0.0,1,0.05478236600777787
1893,1893_0087,204,0.04822806556704096,0.021631921434301007,0.009969568214141291,0.0024881636607421128,0.0,1,0.04822806556704096
1893,1893_0088,230,0.027973266115011698,0.021664205867587685,0.040447674732316446,0.0,0.0,3,0.040447674732316446
1893,1893_0089,117,0.011416040008917336,0.017316064801203065,0.04490466829045687,0.0,0.0,3,0.04490466829045687
1893,1893_0090,174,0.054038744076167815,0.01944949831189247,0.013006948087910168,0.0077586250172705295,0.0035203186085109336,1,0.054038744076167815
1893,1893_0091,189,0.030154857564899662,0.021254626139836377,0.028604374258422677,0.006057071917760391,0.0,1,0.030154857564899662
1893,1893_0092,237,0.026651431670519567,0.027709970332262884,0.05954070893025732,0.004256451851534989,0.005826740957724507,3,0.05954070893025732
1893,1893_0093,213,0.010753147776084469,0.010117196897881977,0.0836937827591538,0.0007945418286764188,0.0141054087113758,3,0.0836937827591538
1893,1893_0094,226,0.008898790468294095,0.0155484768710554,0.06930128674538402,0.0012275620385566984,0.014885015916877057,3,0.06930128674538402
1893,1893_0095,245,0.02660165770332387,0.019626383385602054,0.05622568292542652,0.01170567077605251,0.004277403395068001,3,0.05622568292542652
1893,1893_0096,193,0.13438996838737335,0.0,0.0,0.0,0.0,1,0.13438996838737335
1893,1893_0097,185,0.06054119942404047,0.019907455293408358,0.027550743240288663,0.014457673919118657,0.0,1,0.06054119942404047
1893,1893_0098,194,0.13396670229480243,0.0,0.0,0.0,0.0,1,0.13396670229480243
1893,1893_0100,223,0.05973507589923452,0.0,0.025485612345736878,0.0,0.0018269549265125431,1,0.05973507589923452
1893,1893_0104,188,0.013398860042315372,0.0,0.09475698207347119,0.0,0.0005207888253803111,3,0.09475698207347119
1893,1893_0105,255,0.023312732379218392,0.0037916564772798567,0.07411391438637262,0.0,0.02388777744873798,3,0.07411391438637262
1893,1893_0106,171,0.13207933048840498,0.0,0.0,0.009686990266798059,0.0,1,0.13207933048840498
1893,1893_0107,246,0.029220612155344668,0.006599272286225528,0.06656939153563912,0.0013270199283587337,0.0,3,0.06656939153563912
1893,1893_0108,207,0.010236815431824881,0.0035893273482899613,0.07603269853624765,0.0,0.003186256556108216,3,0.07603269853624765
1893,1893_0109,186,0.12210368585032456,0.0,0.0,0.0,0.0,1,0.12210368585032456
1894,1894_0002,180,0.0,0.04850372246096818,0.0,0.0,0.0,2,0.04850372246096818
1894,1894_0007,230,0.0,0.07979299157204497,0.0,0.0,0.0,2,0.07979299157204497
1894,1894_0008,210,0.0,0.07077910781106127,0.0,0.009367161749472493,0.0,2,0.07077910781106127
1894,1894_0010,183,0.022574532198613866,0.0508387222581618,0.0,0.020229698075369958,0.0,2,0.0508387222581618
1894,1894_0011,170,0.003274343277212054,0.054982499100495776,0.010975642696013319,0.0,0.0015111453666778634,2,0.054982499100495776
1894,1894_0013,171,0.0,0.0765716073686848,0.0,0.007573273944140273,0.004769504304660427,2,0.0765716073686848
1894,1894_0014,188,0.0,0.08291417057866055,0.0,0.0,0.0014316624045008358,2,0.08291417057866055
1894,1894_0020,177,0.004153523268664128,0.073482185489927,0.0,0.0,0.01096624711379004,2,0.073482185489927
1894,1894_0021,172,0.007700765722765473,0.03947688593938117,0.00539926289604314,0.0,0.03545499349130626,2,0.03947688593938117
1894,1894_0022,177,0.002076186189051211,0.08683485313853824,0.0,0.0,0.014126101135658119,2,0.08683485313853824
1894,1894_0023,110,0.001068169002523437,0.07896512391395138,0.0,0.0,0.011948879413418118,2,0.07896512391395138
1894,1894_0024,197,0.0,0.0736230925767955,0.002177221983842665,0.007030907511107974,0.016117887274629383,2,0.0736230925767955
1894,1894_0025,242,0.0020486379542207548,0.09103739829803413,0.0,0.0,0.005094598573389646,2,0.09103739829803413
1894,1894_0026,173,0.0,0.06831988516940006,0.0013585725204384132,0.0,0.0,2,0.06831988516940006
1894,1894_0027,170,0.0,0.07802335623702662,0.0,0.0,0.0,2,0.07802335623702662
1894,1894_0029,182,0.0,0.08791584118000072,0.0,0.005799522300171538,0.0,2,0.08791584118000072
1894,1894_0030,172,0.0002667699676919336,0.08736044233281487,0.0002921304583879483,0.00923897223567268,0.0,2,0.08736044233281487
1894,1894_0031,170,0.0,0.07776344704005723,0.0015287340032778594,0.0034276173732591298,0.0,2,0.07776344704005723
1894,1894_0050,178,0.0,0.0,0.0,0.258123509088669,0.0,4,0.258123509088669
1894,1894_0053,171,0.0,0.0,0.0,0.0,0.1746292230896617,5,0.1746292230896617
1894,1894_0054,176,0.0,0.0,0.0010693768880042167,0.0,0.18920450498186422,5,0.18920450498186422
1894,1894_0055,173,0.0,0.0,0.0,0.0,0.20110369602196232,5,0.20110369602196232
1894,1894_0056,170,0.0,0.0,0.0,0.0002861529906745561,0.15215562341883898,5,0.15215562341883898
1894,1894_0057,175,0.0,0.0,0.0004339322703579631,0.0,0.19540307721377098,5,0.19540307721377098
1894,1894_0059,173,0.0,0.01571504761063541,0.0,0.001922220301661574,0.17772231432389093,5,0.17772231432389093
1895,1895_0002,184,0.0,0.07150830952254707,0.0,0.0,0.0,2,0.07150830952254707
1895,1895_0006,173,0.0,0.07090052047881468,0.0,0.006779014256920762,0.003015054341671273,2,0.07090052047881468
1895,1895_0008,170,0.0,0.0985836753300935,0.0,0.0010702110635871021,0.0,2,0.0985836753300935
1895,1895_0009,255,0.006019217617058511,0.09207059795409851,0.0,0.0,0.0,2,0.09207059795409851
1895,1895_0010,168,0.0,0.09513861304101935,0.0,0.0,0.0,2,0.09513861304101935
1895,1895_0011,176,0.0043899656040389465,0.07365599790159469,0.0,0.015616292245454374,0.0,2,0.07365599790159469
1895,1895_0012,181,0.0,0.0746470390393926,0.0,0.0,0.0,2,0.0746470390393926
1895,1895_0014,195,0.0,0.09598409088266352,0.0,0.0,0.0,2,0.09598409088266352
1895,1895_0027,182,0.0,0.06849278374750217,0.0,0.0,0.0,2,0.06849278374750217
1895,1895_0029,174,0.001730216442821745,0.05017783905994684,0.011594104620822075,0.04953666213721535,0.0028612557168016927,2,0.05017783905994684
1895,1895_0030,171,0.0,0.06462192504838633,0.0024106772221792272,0.004514579066821108,0.0,2,0.06462192504838633
1895,1895_0033,172,0.0,0.06869458037955634,0.0023194362183503615,0.0,0.007020202165915455,2,0.06869458037955634
1895,1895_0034,194,0.0,0.08593540342112461,0.0044743920147203185,0.003773711723965906,0.0,2,0.08593540342112461
1895,1895_0037,171,0.0,0.052063822232056904,0.013639350342126861,0.0,0.00044871943343026703,2,0.052063822232056904
1895,1895_0038,181,0.011349193241230052,0.053355287937342274,0.009193803287499793,0.0,0.000453159412873864,2,0.053355287937342274
1895,1895_0044,172,0.023032846856396054,0.04515067111697401,0.020792002766695565,0.004909912007924928,0.0034126594277812936,2,0.04515067111697401
1895,1895_0045,199,0.07710210491953393,0.02409131590172882,0.0,0.0015508725192676896,0.005207531526986295,1,0.07710210491953393
1895,1895_0046,175,0.05447712873408346,0.038504005138495834,0.0,0.0,0.010870057121415002,1,0.05447712873408346
1895,1895_0047,169,0.017443322344785392,0.04807140234416939,0.003899025157513038,0.0,0.006059253545438249,2,0.04807140234416939
1895,1895_0048,131,0.051126545987261754,0.01632178746852856,0.0,0.0010373879720170997,0.0,1,0.051126545987261754
1895,1895_0049,196,0.07865253329833474,0.002984967215925979,0.0,0.0,0.00222062869074592,1,0.07865253329833474
1895,1895_0050,217,0.035062790082715616,0.02775194772716046,0.009328532153827545,0.004622558111785802,0.03860704952497009,5,0.03860704952497009
1895,1895_0051,173,0.04462548540809152,0.031104542386283237,0.0,0.0034913523828445613,0.003882868954337727,1,0.04462548540809152
1895,1895_0067,196,0.0,0.0,0.0,0.26481784947940773,0.0,4,0.26481784947940773
1895,1895_0073,173,0.0073219777116261195,0.002014340934591349,0.0019042127612120814,0.0,0.13721336995587824,5,0.13721336995587824
1895,1895_0074,181,0.0,0.0,0.0,0.0004574344391109719,0.19919839843194767,5,0.19919839843194767
1895,1895_0075,187,0.004583784999496906,0.0,0.0,0.0,0.1734153308330942,5,0.1734153308330942
1895,1895_0076,173,0.0,0.0,0.00028964399692204943,0.0,0.20273612219708237,5,0.20273612219708237
1896,1896_0008,170,0.0,0.07899316668110262,0.006219864762278853,0.0,0.0,2,0.07899316668110262
1896,1896_0009,194,0.0,0.07143561690184368,0.0,0.0,0.0,2,0.07143561690184368
1896,1896_0010,176,0.0,0.07410135916303039,0.0,0.0,0.0,2,0.07410135916303039
1896,1896_0011,208,0.0,0.09463907219270615,0.0,0.0,0.0,2,0.09463907219270615
1896,1896_0013,190,0.0,0.07050508815944016,0.0,0.0,0.0,2,0.07050508815944016
1896,1896_0014,177,0.005349144642171302,0.041011145127166165,0.0,0.004548386724089574,0.004331087225295489,2,0.041011145127166165
1896,1896_0015,172,0.0,0.04445638222721677,0.007035137871612911,0.000807858836143247,0.014876641539748514,2,0.04445638222721677
1896,1896_0016,229,0.007498026502228792,0.030192632728117202,0.0031833060820972378,0.0015454843594806791,0.011965720744990482,2,0.030192632728117202
1896,1896_0017,176,0.000921739472442802,0.07690288054774273,0.0,0.010936125430994573,0.0,2,0.07690288054774273
1896,1896_0018,170,0.0,0.07549200861072299,0.0,0.0,0.006687024275313562,2,0.07549200861072299
1896,1896_0019,193,0.0,0.06770550515169434,0.011602622480550533,0.0023220219531252294,0.002039926018396526,2,0.06770550515169434
1896,1896_0020,181,0.0,0.062089575223742026,0.0,0.023837975968896807,0.0009778613112848902,2,0.062089575223742026
1896,1896_0021,183,0.026254981508292995,0.04473742836529065,0.0,0.012343580235210675,0.03522035967537901,2,0.04473742836529065
1896,1896_0022,182,0.030292292388289652,0.030559401909338986,0.005242515423907396,0.0,0.018162760958355628,2,0.030559401909338986
1896,1896_0023,171,0.01473331088248209,0.028230732383359936,0.0029238900345239663,0.0,0.011177136417690452,2,0.028230732383359936
1896,1896_0024,184,0.006675270861472991,0.021381400012510227,0.01229181006569439,0.0035451143499196,0.0062385857631029945,2,0.021381400012510227
1896,1896_0025,188,0.007158645653507143,0.03475547647686888,0.0021584200138742627,0.0059002214292951955,0.024797449945072155,2,0.03475547647686888
1896,1896_0026,175,0.007298329414719337,0.06518338130783574,0.0,0.0,0.0,2,0.06518338130783574
1896,1896_0029,172,0.0,0.08365101675912469,0.0018029943797382882,0.0065915999143983375,0.0,2,0.08365101675912469
1896,1896_0031,177,0.0032749502056298005,0.0671801739256717,0.0,0.0,0.0,2,0.0671801739256717
1896,1896_0034,185,0.0,0.06333018317059354,0.0,0.001650828755790176,0.0014119965084854987,2,0.06333018317059354
1896,1896_0053,186,0.0,0.0,0.0,0.274930850004842,0.0,4,0.274930850004842
1896,1896_0059,174,0.0,0.0,0.0,0.0,0.17714688650500993,5,0.17714688650500993
1897,1897_0002,180,0.003895921723668953,0.046130324264453786,0.018765982769592526,0.011453073656629313,0.004558590710778251,2,0.046130324264453786
1897,1897_0003,187,0.004840709362503736,0.04329504212988014,0.0032722225112164793,0.024513005343155897,0.0020044168877615693,2,0.04329504212988014
1897,1897_0004,245,0.0,0.07669655007091052,0.0010753240560265264,0.017970404623508792,0.0,2,0.07669655007091052
1897,1897_0005,215,0.0,0.06747769694697091,0.015576861234547136,0.0002054536753013578,0.0,2,0.06747769694697091
1897,1897_0006,187,0.0,0.06747846274249468,0.0,0.0002167201430550015,0.0,2,0.06747846274249468
1897,1897_0007,202,0.0,0.06041780018028702,0.005395431806441235,0.0,0.008497019509445586,2,0.06041780018028702
1897,1897_0008,180,0.0001916535572095424,0.05413370577947577,0.012307532815553295,0.0,0.0,2,0.05413370577947577
1897,1897_0009,172,0.00549703037192477,0.060153017285800636,0.002987442848354976,0.0,0.0020160077068486415,2,0.060153017285800636
1897,1897_0015,205,0.0,0.07094043332230554,0.0,0.0,0.0016760476278058335,2,0.07094043332230554
1897,1897_0016,136,0.0,0.057208573945171884,0.0,0.0,0.0,2,0.057208573945171884
1897,1897_0017,224,0.004217215634054644,0.0640089205905578,0.002767556311651148,0.003945661327637356,0.0,2,0.0640089205905578
1897,1897_0020,171,0.0,0.05887375079953627,0.0005320868499193471,0.012865019161192051,0.0,2,0.05887375079953627
1897,1897_0021,196,0.0,0.08230896630107448,0.0,0.0006768643326080028,0.005137820035160738,2,0.08230896630107448
1897,1897_0022,186,0.0,0.06029325397576637,0.0,0.0,0.009783144816104712,2,0.06029325397576637
1897,1897_0023,188,0.001924441755631278,0.032939686197651606,0.001069601779892417,0.0,0.028216223613904794,2,0.032939686197651606
1897,1897_0024,187,0.0,0.07248616518481148,0.001958122745096359,0.0,0.011393544106886257,2,0.07248616518481148
1897,1897_0054,195,0.009784932428976196,0.04789717975095641,0.007320234559402603,0.009572653488247113,0.0,2,0.04789717975095641
1897,1897_0055,197,0.01412520837891844,0.06898375041684765,0.0017345672197682203,0.01719250351435876,0.0,2,0.06898375041684765
1897,1897_0056,181,0.014396792938541993,0.04036219784365363,0.0029729969483900886,0.02823039010079265,0.011413703000297546,2,0.04036219784365363
1897,1897_0058,181,0.0,0.0,0.0,0.006998702233529306,0.2085385771631891,5,0.2085385771631891
1897,1897_0059,171,0.0,0.0,0.0,0.0,0.19712804331000539,5,0.19712804331000539
1897,1897_0060,74,0.0037713270790506407,0.0002723882081888771,0.0,0.012664320020376388,0.13350618588628588,5,0.13350618588628588
1898,1898_0003,154,0.006251424659746307,0.05284694761572454,0.0013872454667428129,0.045379814654799844,0.0,2,0.05284694761572454
1898,1898_0004,161,0.005919916626214257,0.06300832419828467,0.0,0.030244618606696614,0.0,2,0.06300832419828467
1898,1898_0005,214,0.00043919148564461785,0.06394452471411477,0.006724061950500901,0.026388378333070932,0.0,2,0.06394452471411477
1898,1898_0006,209,0.0,0.06303305174839027,0.0,0.00549044943840238,0.0,2,0.06303305174839027
1898,1898_0007,178,0.0,0.06570778251880582,0.000318278151487729,0.0,0.011901410463790259,2,0.06570778251880582
1898,1898_0008,194,0.004967784079218482,0.05794213352868214,0.007039559069140412,0.0,0.02559769857824792,2,0.05794213352868214
1898,1898_0009,200,0.0,0.060660703616622146,0.010834189631952906,0.002285877929554197,0.019687989047430035,2,0.060660703616622146
1898,1898_0010,176,0.0,0.05355424748778423,0.0010222771753117998,0.032581756271405124,0.01506152973291102,2,0.05355424748778423
1898,1898_0018,189,0.0,0.07627390440353092,0.0,0.004171124028292992,0.0,2,0.07627390440353092
1898,1898_0023,185,0.0,0.06501666405397115,0.0009903393362367446,0.0,0.0,2,0.06501666405397115
1898,1898_0046,178,0.0014334869377036394,0.0,0.0,0.24906941606845268,0.010159669134999329,4,0.24906941606845268
1898,1898_0048,172,0.0,0.03006554273464178,0.0,0.004328969413493973,0.02990213412583262,2,0.03006554273464178
1898,1898_0049,172,0.003108029802312093,0.003998497401417726,0.0,0.012301024101679067,0.15902062689707683,5,0.15902062689707683
1899,1899_0002,174,0.0,0.06974889135472363,0.0,0.0023534695590712662,0.0,2,0.06974889135472363
1899,1899_0003,214,0.01858754952429571,0.0648449349399234,0.0,0.002600305225033015,0.0,2,0.0648449349399234
