report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,dominant_topic,dominant_weight
1890,1890_0028,178,0.031820181915211514,0.06752323531039156,0.03350202495162126,0.000389985695695606,0.011916428581087761,0.0,0.019144063526041272,2,0.06752323531039156
1890,1890_0029,207,0.02529753985714665,0.06999612090094345,0.09850686122124737,0.0,0.032654735701163,0.0,0.0021991862667629434,3,0.09850686122124737
1890,1890_0030,185,0.018245446716591677,0.09297175591067651,0.050001440321587376,0.0,0.026590738244278322,0.0,0.0,2,0.09297175591067651
1890,1890_0032,170,0.05360502614995289,0.010257942893590544,0.04237788542306459,0.0001376629555315169,0.09374048870678837,0.007151202322489772,0.007892776393167638,5,0.09374048870678837
1891,1891_0012,185,0.1119632457797265,0.020707498231557046,0.006057645558584065,0.0,0.006620203819702612,0.0,0.03687686011352612,1,0.1119632457797265
1891,1891_0014,170,0.11748456317120132,0.0,0.0,0.0,0.0,0.0,0.01652585357612513,1,0.11748456317120132
1891,1891_0018,211,0.14157929437328962,0.0,0.0008133436607168853,0.0005376937193843692,0.04340026602617135,0.022376261698281587,0.0,1,0.14157929437328962
1891,1891_0019,217,0.08711901581224706,0.0,0.00438163578680834,0.09525337437289219,0.006401889221801958,0.0,0.009124430970025669,4,0.09525337437289219
1891,1891_0020,198,0.0,0.0,0.0,0.25933526269609175,0.0,0.0,0.002799732396878272,4,0.25933526269609175
1891,1891_0021,202,0.0,0.0,0.01887918372283622,0.26438612558087465,0.0,0.0,0.0,4,0.26438612558087465
1891,1891_0022,175,0.0,0.02926381281158406,0.07539839991031232,0.23169968319250617,0.02054500020832302,0.0,0.0,4,0.23169968319250617
1891,1891_0023,146,0.02068892504571417,0.0,0.022784068864980005,0.16564541827562904,0.0,0.04015644017957009,0.0,4,0.16564541827562904
1891,1891_0024,226,0.03453765777502414,0.0026601376196965583,0.0,0.14782824449626242,0.0,0.00829456339237134,0.0,4,0.14782824449626242
1891,1891_0025,194,0.006291691608104403,0.0,0.0,0.3039776700124722,0.0,0.02257453952492951,0.0,4,0.3039776700124722
1891,1891_0026,151,0.0,0.0,0.0,0.2693685597227893,0.0,0.0,0.0,4,0.2693685597227893
1891,1891_0027,114,0.0,0.0,0.0,0.3002052949503932,0.0,0.0,0.0,4,0.3002052949503932
1891,1891_0028,234,0.0,0.06523816160076457,0.0,0.2726093535075875,0.0,0.008424677518529244,0.0,4,0.2726093535075875
1891,1891_0029,197,0.0,0.0453343506686307,0.0,0.2002783725126002,0.004248465243148226,0.0,0.0,4,0.2002783725126002
1891,1891_0030,171,0.013679585893556313,0.052960507084387064,0.004053166529594668,0.17657852028495497,0.0,0.04644229483402264,0.0,4,0.17657852028495497
1891,1891_0031,231,0.0,0.01263435314986909,0.022803096272002707,0.25530490160935987,0.0,0.015552540242465218,0.0,4,0.25530490160935987
1891,1891_0032,227,0.0,0.0,0.009278717859799378,0.23525834869106776,0.00544858574324624,0.03286100344059102,0.0,4,0.23525834869106776
1891,1891_0033,204,0.0,0.021678448322755214,0.017958968124125677,0.25905947804432466,0.0,0.006293781721952692,0.0,4,0.25905947804432466
1891,1891_0034,189,0.0,0.0,0.019702474119911238,0.2785037959871478,0.0,0.022045884836502574,0.0,4,0.2785037959871478
1891,1891_0035,244,0.0,0.015513603037865772,0.0,0.1998556237358676,0.01446508575856488,0.0,0.07132951317749567,4,0.1998556237358676
1891,1891_0036,181,0.0,0.0,0.0,0.2646469581683914,0.04055224270021633,0.0,0.03388666914649679,4,0.2646469581683914
1891,1891_0037,178,0.0,0.003243781033399039,0.0,0.2450302154595012,0.0,0.0,0.0,4,0.2450302154595012
1891,1891_0038,185,0.0,0.0,0.0,0.2201500576149408,0.0,0.0014567553822555873,0.05015294396385706,4,0.2201500576149408
1891,1891_0039,210,0.054202475949600544,0.02156799144519256,0.0,0.13949972606017894,0.0,0.0031705908592629976,0.007450107580546612,4,0.13949972606017894
1891,1891_0040,235,0.028109989431076145,0.11463957347163,0.024040177835332282,0.1144894420099113,0.0,0.025627546435693527,0.0,2,0.11463957347163
1891,1891_0041,243,0.021686210855222206,0.0,0.0,0.24323909964168133,0.0,0.021234137047149805,0.0,4,0.24323909964168133
1891,1891_0042,170,0.10302945525386445,0.0,0.0,0.07398029408577633,0.0148858535933602,0.0011926997765400744,0.01156952858106841,1,0.10302945525386445
1891,1891_0057,186,0.06597953593090834,0.00556429085591891,0.0,0.004137339821143638,0.2849896784946143,0.004062656561975558,0.0,5,0.2849896784946143
1891,1891_0058,61,0.0,0.0,0.0,0.0010354685595531773,0.18988791276592104,0.0,0.029662055450498565,5,0.18988791276592104
1892,1892_0002,200,0.13770636096346556,0.0,0.0,0.0,0.006255953937044756,0.0014160156054235553,0.0156441993521015,1,0.13770636096346556
1892,1892_0008,183,0.0,0.0,0.004396178149041562,0.0,0.0,0.002151751179129055,0.3044007341126467,7,0.3044007341126467
1892,1892_0010,175,0.012719397434829157,0.0,0.0029004018887339314,0.0,0.007203488742988607,0.0,0.15506714728432164,7,0.15506714728432164
1892,1892_0011,238,0.01188468677879526,0.008021608456334612,0.009643759917862555,0.015508012606585625,0.0,0.0011659649630826158,0.1316086500375488,7,0.1316086500375488
1892,1892_0013,184,0.034364603183909596,0.005252651614691482,0.00104147284194862,0.0036395802374098885,0.013544509502655332,0.0,0.1399238665637467,7,0.1399238665637467
1892,1892_0014,186,0.027645029613321784,0.005223244507862394,0.0029721363944578546,0.005689139633223743,0.04355524359944279,0.0,0.15634335715146522,7,0.15634335715146522
1892,1892_0015,180,0.08079533613704618,0.0351484879308696,0.0,0.005588676092117349,0.0029709974308560444,0.0,0.01829026300229689,1,0.08079533613704618
1892,1892_0016,177,0.10310769043083763,0.0,0.0,0.0,0.0,0.009078620808011126,0.046590192347630906,1,0.10310769043083763
1892,1892_0017,233,0.13294653827248784,0.004903364739744478,0.0,0.0,0.0,0.007573581984886454,0.03951650385498165,1,0.13294653827248784
1892,1892_0018,190,0.0550675708359638,0.007816787594729424,0.0,0.006148305363931352,0.015037511714868813,0.0,0.11532366501300716,7,0.11532366501300716
1892,1892_0019,188,0.03394738832219672,0.017631707009016985,0.0,0.03072253954751039,0.0,0.002382524393652227,0.053229385326847276,7,0.053229385326847276
1892,1892_0020,199,0.0833757299127683,0.006810554232100207,0.03295981842845322,0.007971582149064406,0.0009972439753092317,0.01182177248373194,0.043619602897959305,1,0.0833757299127683
1892,1892_0021,175,0.09713221755472501,0.0012406469709713517,0.0,0.03964623410561412,0.017505594397094388,0.004938074194472891,0.014011047160011805,1,0.09713221755472501
1892,1892_0023,173,0.116955520724136,0.01933498968483833,0.0006262242893147519,0.007187792396692853,0.0,0.0,0.012283429724753724,1,0.116955520724136
1892,1892_0026,219,0.10283474264062654,0.0,0.0,0.02606418653940145,0.0,0.0,0.05015127446063822,1,0.10283474264062654
1892,1892_0027,208,0.10244007530534577,0.006110191724605657,0.02637391382026374,0.017323770127908537,0.007495368573998498,0.0,0.04376194891800842,1,0.10244007530534577
1892,1892_0030,183,0.11404463028862968,0.040416570744214626,0.0119907364145677,0.022086005686678043,0.0,0.0,0.0,1,0.11404463028862968
1892,1892_0031,179,0.07969721379155209,0.0,0.025425525160485525,0.05534828749421487,0.02429795486062698,0.020060460192551456,0.0,1,0.07969721379155209
1892,1892_0032,222,0.0706737929807107,0.0,0.003485807256486904,0.11345192022232142,0.023110784206115252,0.0,0.005770304182814374,4,0.11345192022232142
1892,1892_0033,185,0.1313261004552764,0.0,0.0,0.04668160509540786,0.022208879495490788,0.0,0.0,1,0.1313261004552764
1892,1892_0034,185,0.06301717283869845,0.0,0.0,0.05100942532281619,0.0,0.0,0.022009955234548944,1,0.06301717283869845
1893,1893_0010,209,0.08077596898027782,0.0,0.0,0.0,0.0043791632156340585,0.0,0.10623204371004469,7,0.10623204371004469
1893,1893_0011,191,0.10521790338852459,0.006132700019434152,0.0,0.0,0.012770087738822631,0.0,0.028474690588804724,1,0.10521790338852459
1893,1893_0017,175,0.000784576837678154,0.010882652014678145,0.0,0.0,0.040834647675600494,0.0018960050397193737,0.22666657725892844,7,0.22666657725892844
1893,1893_0022,177,0.1160808110008287,0.004709187391374698,0.03696123681600367,0.0,0.0,0.0,0.0,1,0.1160808110008287
1893,1893_0023,200,0.1505815605505174,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1505815605505174
1893,1893_0028,177,0.17653108411362,0.0,0.0,0.0,0.0,0.0,0.0,1,0.17653108411362
1893,1893_0029,176,0.15944338040229963,0.004872032955366281,0.0,0.0030982379631892543,0.0,0.0,0.0,1,0.15944338040229963
1893,1893_0031,202,0.04712446126307427,0.0004206304631884007,0.11523917797339779,0.016034062859636333,0.028045087495127397,0.022730761644567044,0.02062963784377623,3,0.11523917797339779
1893,1893_0032,187,0.05917951166187065,0.0,0.0031593012495441586,0.0,0.03855300688969041,0.0,0.03216945455717508,1,0.05917951166187065
1893,1893_0052,179,0.0,0.0,0.013035425326064177,0.0,0.4059091234376558,0.0,0.024899667736492596,5,0.4059091234376558
1893,1893_0053,209,0.041250987737829196,0.07124439981229833,0.02239200006198928,0.021289036664060016,0.03279953066042078,0.051534829858357195,0.0,2,0.07124439981229833
1893,1893_0054,186,0.0,0.1657033614014875,0.018816615689254284,0.031595710862662836,0.0,0.022553093493451488,0.0,2,0.1657033614014875
1893,1893_0055,199,0.0,0.13512779574315034,0.00410366167503293,0.1158179299285992,0.006618483072171834,0.00695521505259248,0.0,2,0.13512779574315034
1893,1893_0056,222,0.0,0.16326401047350836,0.0,0.09181677251253462,0.0,0.04786914814978326,0.0,2,0.16326401047350836
1893,1893_0057,209,0.0,0.10516160599968956,0.0,0.13541598869013563,0.0,0.030409664967095018,0.0,4,0.13541598869013563
1893,1893_0059,200,0.0007630384599322241,0.15397725525054343,0.02576706823898937,0.0952770155471845,0.0,0.045843404815061446,0.0,2,0.15397725525054343
1893,1893_0060,193,0.00024673756172891384,0.15102975079691638,0.01254890196423587,0.08743197578304204,0.0043701818605101275,0.049278463661909515,0.0,2,0.15102975079691638
1893,1893_0061,176,0.0,0.0,0.0016908521898724887,0.0,0.0,0.4445908595086824,0.0,6,0.4445908595086824
1893,1893_0062,230,0.02466978059642754,0.26760790352075176,0.024378285537091517,0.0,0.006340674267632457,0.038654608903678486,0.0,2,0.26760790352075176
1893,1893_0063,177,0.0,0.23835023917963796,0.016551626918605473,0.006660654021660028,0.002838651730520661,0.003514126264084595,0.0,2,0.23835023917963796
1893,1893_0064,244,0.0,0.35145971349171523,0.004389953721106721,0.0,0.0,0.0,0.0,2,0.35145971349171523
1893,1893_0065,245,0.0,0.24800175070424013,0.002022352253935107,0.0,0.0,0.0,0.007164672032868315,2,0.24800175070424013
1893,1893_0066,237,0.0,0.2991982004875893,0.0,0.0,0.0,0.0,0.0,2,0.2991982004875893
1893,1893_0067,136,0.0,0.2980699068339674,0.0,0.0,0.0,0.0,0.0,2,0.2980699068339674
1893,1893_0068,179,0.0032237093335229466,0.236921855377562,0.0,0.0,0.0,0.0,0.004124012375648197,2,0.236921855377562
1893,1893_0069,203,0.0,0.16473488325427418,0.0,0.0,0.010768871552971567,0.0,0.01217729532802782,2,0.16473488325427418
1893,1893_0070,205,0.0,0.370832951592814,0.0,0.0,0.0,0.0,0.0,2,0.370832951592814
1893,1893_0071,202,0.0,0.3621065374734643,0.0,0.0,0.0,0.0,0.0,2,0.3621065374734643
1893,1893_0072,232,0.0,0.393711034894727,0.0,0.0,0.0,0.0,0.0,2,0.393711034894727
1893,1893_0073,224,0.0,0.37485146663101787,0.0,0.0,0.004262088858092324,0.0,0.0,2,0.37485146663101787
1893,1893_0074,227,0.0,0.34322882208007305,0.0,0.0,0.0,0.0,0.0,2,0.34322882208007305
1893,1893_0075,200,0.0,0.3857624482537507,0.0,0.0,0.0,0.0,0.0,2,0.3857624482537507
1893,1893_0076,240,0.0,0.26524596338203327,0.0,0.03443007564808079,0.0,0.03236694184366863,0.0,2,0.26524596338203327
1893,1893_0077,176,0.0,0.17056576189091135,0.0,0.11450980063065941,0.0,0.0,0.0,2,0.17056576189091135
1893,1893_0078,181,0.0,0.3062731646185273,0.0,0.033945889023108446,0.0,0.041350789833313466,0.0,2,0.3062731646185273
1893,1893_0079,198,0.0,0.32949788213079073,0.0,0.0,0.0031433089648828984,0.0,0.0,2,0.32949788213079073
1893,1893_0080,194,0.0,0.28774002829155093,0.015597577653076225,0.026498868913091726,0.0,0.004292588857636965,0.0,2,0.28774002829155093
1893,1893_0081,127,0.0,0.28520681986653007,0.0,0.0,0.0,0.0,0.0,2,0.28520681986653007
1893,1893_0082,188,0.0,0.29869823040456883,0.0,0.0,0.0,0.007538723201450751,0.0,2,0.29869823040456883
1893,1893_0083,140,0.0,0.2373714136597869,0.0,0.014463275479129855,0.0,0.008284785715990855,0.0,2,0.2373714136597869
1893,1893_0085,174,0.0,0.029323821839741013,0.0,0.0,0.0,0.42211242177089175,0.0,6,0.42211242177089175
1893,1893_0086,60,0.07570644254195764,0.0,0.0,0.010441193487185304,0.045273100081555245,0.14243609359767356,0.0,6,0.14243609359767356
1893,1893_0087,204,0.046338098986705344,0.0247196904358072,0.0011593622816104623,0.05244291020378549,0.003787790803340815,0.08365193439452158,0.0,6,0.08365193439452158
1893,1893_0088,230,0.03202322610655647,0.08970920882528537,0.0,0.04132630956651667,0.0,0.040824023178111624,0.012386702831522111,2,0.08970920882528537
1893,1893_0089,117,0.026296325971625165,0.09732735934638802,0.0,0.03202953927727267,0.0,0.002207840141837722,0.004491377480893091,2,0.09732735934638802
1893,1893_0090,174,0.028621106947437202,0.02809511642764186,0.006576191825333455,0.11247889545934882,0.0158945027688863,0.04621124663959771,0.005321990383894345,4,0.11247889545934882
1893,1893_0091,189,0.024002664901043587,0.05614678570125781,0.0,0.09739201655606264,0.014146112263369287,0.005485579236816629,0.0033601537335464474,4,0.09739201655606264
1893,1893_0092,237,0.04094426825760556,0.12374342374964103,0.008176069932027243,0.09137973347514132,0.00982599869738012,0.0,0.0,2,0.12374342374964103
1893,1893_0093,213,0.013533795936316009,0.17867400018353327,0.028147916300245258,0.0430822265126117,0.0020760198600297416,0.0,0.0,2,0.17867400018353327
1893,1893_0094,226,0.01844422094057684,0.1474925781282835,0.029764285133882868,0.03833728605251461,0.003120756096152874,0.0,0.008535316026106375,2,0.1474925781282835
1893,1893_0095,245,0.006223207752304267,0.11510852557282418,0.006683085056844721,0.10192433135645948,0.02260667258312954,0.0,0.035896687943870784,2,0.11510852557282418
1893,1893_0096,193,0.0,0.0,0.0,0.0,0.0006509177156300588,0.4531278274846282,0.0032785064230109553,6,0.4531278274846282
1893,1893_0097,185,0.050105125689953414,0.06768125915140491,0.0,0.025969061861455783,0.029235331838774962,0.15121145829900634,0.0,6,0.15121145829900634
1893,1893_0098,194,0.0,0.0,0.0,0.0,0.0,0.449773923563724,0.0,6,0.449773923563724
1893,1893_0100,223,0.0,0.06535113113942018,0.013209998719704083,0.005755010067216345,0.0,0.17603491268365037,0.0,6,0.17603491268365037
1893,1893_0104,188,0.0,0.2084858203269468,0.00018929914384096012,0.04252241649151971,0.0,0.0,0.0,2,0.2084858203269468
1893,1893_0105,255,0.0042692125379099844,0.15903780071760262,0.04711651857955613,0.07933025155075059,0.0,0.0,0.0,2,0.15903780071760262
1893,1893_0106,171,0.008844564946542266,0.0,0.0,0.0,0.025959951369703395,0.45325908479985655,0.0,6,0.45325908479985655
1893,1893_0107,246,0.016907182256730248,0.14753792303345592,0.0,0.04881679037004032,3.384643220877582e-05,0.035705581973961335,0.0,2,0.14753792303345592
1893,1893_0108,207,0.0043138475280690754,0.16637552558819027,0.005678814762095239,0.03342395505437574,0.0,0.0,0.0033603720411353663,2,0.16637552558819027
1893,1893_0109,186,0.0,0.009845753076267788,0.0,0.005290673805079466,0.0,0.3810051299780194,0.0,6,0.3810051299780194
1894,1894_0002,180,0.07645627934168911,0.0,0.0,0.0,0.0005757347836523699,0.0,0.012849810477889358,1,0.07645627934168911
1894,1894_0007,230,0.0,0.0,0.0,0.0,0.0,0.0,0.3031078376148387,7,0.3031078376148387
1894,1894_0008,210,0.014035769015115182,0.0,0.0,0.016439683236587115,0.016033770098235433,0.0,0.21438298423726893,7,0.21438298423726893
1894,1894_0010,183,0.032920534853297795,0.0,0.0,0.09592679885885062,0.04274882675832674,0.0,0.07931376044893033,4,0.09592679885885062
1894,1894_0011,170,0.06121469233657373,0.02376499865741304,0.0031074562238749223,0.017564919032630317,0.0,0.0,0.057118465781788086,1,0.06121469233657373
1894,1894_0013,171,0.14332106875926454,0.0,0.0020991205756855378,0.0,0.015493756976980674,0.0,0.0,1,0.14332106875926454
1894,1894_0014,188,0.147955756679609,0.0,0.0,0.0,0.0,0.0,0.0,1,0.147955756679609
1894,1894_0020,177,0.15241163936719618,0.0,0.012687143163752827,0.0004370583836178419,0.0,0.0,0.0,1,0.15241163936719618
1894,1894_0021,172,0.06329196490349356,0.011142911295903219,0.07159608672544888,0.02399531210106285,0.0,0.0,0.009562244207442056,3,0.07159608672544888
1894,1894_0022,177,0.1572200748730913,0.0,0.024374895054651683,0.0,0.0,0.01362925147066737,0.0,1,0.1572200748730913
1894,1894_0023,110,0.13208886502726344,0.0,0.021684581659336954,0.0,0.0,0.01566698464627504,0.009400642132343215,1,0.13208886502726344
1894,1894_0024,197,0.10653239118716386,0.004979062585571698,0.032174264477199864,0.0,0.01944698607195908,0.0,0.03537562262497023,1,0.10653239118716386
1894,1894_0025,242,0.17652759143384827,0.0,0.0005901128426713106,0.0,0.0,0.0,0.0,1,0.17652759143384827
1894,1894_0026,173,0.09894378039437825,0.003421651281242594,0.0,0.0,0.0,0.0,0.033364558250102226,1,0.09894378039437825
1894,1894_0027,170,0.14447578964424537,0.0,0.0,0.0,0.0,0.0,0.0,1,0.14447578964424537
1894,1894_0029,182,0.15004940571328806,0.0,0.0,0.00913140492485468,0.01601282392643204,0.0,0.0,1,0.15004940571328806
1894,1894_0030,172,0.11737743443622221,0.0,0.0,0.0,0.02471630073508215,0.008962150787484113,0.06073549149580209,1,0.11737743443622221
1894,1894_0031,170,0.12893048666798299,0.002459612384050198,0.0,0.0,0.011707528007374327,0.0,0.012269317550697696,1,0.12893048666798299
1894,1894_0050,178,0.0,0.0,0.0,0.0,0.543101352473242,0.0,0.0,5,0.543101352473242
1894,1894_0053,171,0.0,0.0,0.3725618506437549,0.0,0.0,0.0,0.0,3,0.3725618506437549
1894,1894_0054,176,0.0,0.0030798381713528504,0.4034112705326288,0.0,0.0,0.0,0.0,3,0.4034112705326288
1894,1894_0055,173,0.0,0.0,0.4293699260419922,0.0,0.0,0.0,0.0,3,0.4293699260419922
1894,1894_0056,170,0.0,0.0,0.32417084902221066,0.0,0.0012562036632407494,0.0,0.0,3,0.32417084902221066
1894,1894_0057,175,0.0,0.0015704202909009287,0.4163470149240925,0.0,0.0,0.0,0.0,3,0.4163470149240925
1894,1894_0059,173,0.028884491148706407,0.0,0.375674721613168,0.0019457240494350008,0.002848072639482759,0.0,0.005063903629161641,3,0.375674721613168
1895,1895_0002,184,0.09486195823125192,0.0,0.0,0.0,0.0,0.0014223671636140044,0.053852930662827925,1,0.09486195823125192
1895,1895_0006,173,0.019296016840342628,0.0,0.01227893797381147,0.0,0.011107740854157938,0.0,0.20816871421344257,7,0.20816871421344257
1895,1895_0008,170,0.045977291450215924,0.0,0.0,0.0,0.0005068727930801851,0.019194263229266987,0.25424686299022714,7,0.25424686299022714
1895,1895_0009,255,0.07897912291375883,0.0,0.0,0.004469826750197334,0.0,0.022369403632029477,0.16028012333643196,7,0.16028012333643196
1895,1895_0010,168,0.135923577986845,0.0,0.0,0.0,0.0,0.0012289791136954162,0.060769632236145656,1,0.135923577986845
1895,1895_0011,176,0.0,0.0,0.0,0.024742866454714907,0.022574796767026787,0.004540229987029735,0.2824701330157299,7,0.2824701330157299
1895,1895_0012,181,0.0,0.0,0.0,0.0,0.0,0.0,0.36558448765674445,7,0.36558448765674445
1895,1895_0014,195,0.05298330827311947,0.000861686762722744,0.00023823549839588587,0.0,0.0,0.0,0.2380410714959258,7,0.2380410714959258
1895,1895_0027,182,0.0,0.0,0.0,0.0,0.0,0.0,0.3468817084015796,7,0.3468817084015796
1895,1895_0029,174,0.03049718159772405,0.023979537919538434,0.0070396260339371615,0.01906012261138641,0.10512170215263737,0.0,0.10170340255652814,5,0.10512170215263737
1895,1895_0030,171,0.10503155981397226,0.0048259880205524545,0.0,0.0,0.01360635286779427,0.0,0.009052860791259188,1,0.10503155981397226
1895,1895_0033,172,0.11468018624417527,0.004309803512658548,0.010845707304563829,0.0,0.0,0.0,0.006489704873180584,1,0.11468018624417527
1895,1895_0034,194,0.14821055775731756,0.007880684784844005,0.0,0.0,0.011587251886371741,0.0,0.0,1,0.14821055775731756
1895,1895_0037,171,0.07159382765140843,0.029349340532140996,0.00037521461728757285,0.0,0.0,0.0061088700782875125,0.03147810863423028,1,0.07159382765140843
1895,1895_0038,181,0.07725073404021505,0.021197756920610766,0.0010644765749742787,0.005218505233443002,0.0034588463820780404,0.031016434921631888,0.02640267463236788,1,0.07725073404021505
1895,1895_0044,172,0.049230264667871636,0.03729421948692582,0.0014872083024249614,0.09917620103556296,0.011753975583481678,0.0,0.029873158049042555,4,0.09917620103556296
1895,1895_0045,199,0.008730722182617268,0.0,0.0031084442218437106,0.2507844244916354,0.001279349126024273,0.0,0.025211594234696974,4,0.2507844244916354
1895,1895_0046,175,0.0,0.0,0.016460924355155754,0.18101418240011352,0.0,0.0,0.1312371840587816,4,0.18101418240011352
1895,1895_0047,169,0.059579167403425774,0.0021771925391925314,0.008656098954263475,0.0768019253898394,0.0,0.0,0.024568267137417218,4,0.0768019253898394
1895,1895_0048,131,0.0,0.0,0.0,0.1762545013772684,0.0,0.0,0.047247879168482027,4,0.1762545013772684
1895,1895_0049,196,0.0,0.0,0.0,0.2481062249676382,0.0,0.0,0.0,4,0.2481062249676382
1895,1895_0050,217,0.029071468361211585,0.01037532264219533,0.07328885278401091,0.13809143466072726,0.010509125405237326,0.0,0.008734736423839644,4,0.13809143466072726
1895,1895_0051,173,0.044064992509721686,0.0,0.0012331970826050984,0.14848999529791793,0.0078090967658908566,0.0,0.0,4,0.14848999529791793
1895,1895_0067,196,0.0,0.0,0.0,0.0,0.547889998591153,0.0,0.047917386593189434,5,0.547889998591153
1895,1895_0073,173,0.006224897673601329,0.004341323991752291,0.2910529965954588,0.01586185689535006,0.0,0.005739433459227076,0.0,3,0.2910529965954588
1895,1895_0074,181,0.0,0.0,0.42411566773043885,0.0,0.0,0.0,0.024113008117696823,3,0.42411566773043885
1895,1895_0075,187,0.0,0.0,0.36797329511306476,0.015235425320667276,0.0,0.00199181637717901,0.0,3,0.36797329511306476
1895,1895_0076,173,0.0,0.00022523084026241069,0.4314892400409961,0.004486250548983524,0.0,0.0,0.0,3,0.4314892400409961
1896,1896_0008,170,0.0047267263161808164,0.01882928704891575,0.0,0.0,0.0,0.00013973237960121032,0.27724020160792606,7,0.27724020160792606
1896,1896_0009,194,0.0005702425206221745,0.0,0.0,0.0,0.0,0.0,0.2647833079891515,7,0.2647833079891515
1896,1896_0010,176,0.0164922466332276,0.0,0.0,0.0,0.0,0.0,0.23867334148875302,7,0.23867334148875302
1896,1896_0011,208,0.0,0.0,0.0,0.0,0.0,0.0,0.3526765903964727,7,0.3526765903964727
1896,1896_0013,190,0.0,0.0,0.0,0.0,0.0,0.0,0.34190239710101067,7,0.34190239710101067
1896,1896_0014,177,0.008933090249197482,0.0,0.012506129429301892,0.001937518271207882,0.007308760635988302,0.018603799372606117,0.1360224726559482,7,0.1360224726559482
1896,1896_0015,172,0.01592998555767489,0.01751682583920871,0.035127419490040224,0.0026909535279074984,0.0008474568309316174,0.001410974507415445,0.12056610196236382,7,0.12056610196236382
1896,1896_0016,229,0.009618948886052157,0.007517667468376413,0.027425430626270935,0.024650945806049828,0.002708907977314046,0.0027523910910656796,0.07990962914020998,7,0.07990962914020998
1896,1896_0017,176,0.03786281217598029,0.0,0.0,0.022191330862162188,0.02244066924879013,0.0,0.174838482277296,7,0.174838482277296
1896,1896_0018,170,0.11173876001436968,0.0,0.010108894072066553,0.0,0.0,0.0,0.03909431562165036,1,0.11173876001436968
1896,1896_0019,193,0.10244460876984265,0.02490646232035042,0.0,0.0026476566530914403,0.007099331358792077,0.0,0.03032369075829415,1,0.10244460876984265
1896,1896_0020,181,0.030548830163767974,0.0,0.006447144705327823,0.0,0.05272067582442532,0.0,0.14963996714343805,7,0.14963996714343805
1896,1896_0021,183,0.08260553879942419,0.0,0.06817663535711758,0.0620999609902379,0.025661002949980166,0.010363610153951418,0.0,1,0.08260553879942419
1896,1896_0022,182,0.03288178654191253,0.0071494193180036405,0.033750575731822344,0.10216436695846944,0.0,0.0,0.022364138652438737,4,0.10216436695846944
1896,1896_0023,171,0.040653802890302945,0.001893946305340988,0.018676503998782585,0.05679071823143737,0.0,0.0,0.0048861872012042175,4,0.05679071823143737
1896,1896_0024,184,0.014735389549591724,0.027943684699691516,0.014083771886722263,0.00955453255383247,0.007403374130624299,0.012780288917285875,0.04484586728466762,7,0.04484586728466762
1896,1896_0025,188,0.0403876344019161,0.0023099298534992015,0.05030903116866297,0.031736412584572535,0.013542100107150932,0.0,0.031817863580922104,3,0.05030903116866297
1896,1896_0026,175,0.07955557861619035,0.0,0.0,0.03461362347704316,0.0,0.0,0.04941737535607405,1,0.07955557861619035
1896,1896_0029,172,0.1437788333353653,0.0021112255957954156,0.0,0.0,0.01805665168555704,0.0,0.00017298375343298826,1,0.1437788333353653
