report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,dominant_topic,dominant_weight
1890,1890_0029,207,0.039995630831944406,0.016859800113414286,0.028805815079507507,0.0008763744507488976,0.0,0.0,0.016770759449665426,0.011507543067490078,1,0.039995630831944406
1890,1890_0030,185,0.020552921913257725,0.012828711134966463,0.04080791476233631,0.0,0.0,0.0,0.013839378180012707,0.00502020563684607,3,0.04080791476233631
1890,1890_0032,170,0.017246112296448672,0.039194115669016254,0.004575487844144336,0.003731866568398293,0.00455452127343395,0.0008155818086920186,0.04866809100623411,0.0,7,0.04866809100623411
1891,1891_0012,185,0.002446336078085905,0.08287634683813708,0.010959716259929232,0.016980577628841836,0.0,0.0,0.0033359826245861956,0.0,2,0.08287634683813708
1891,1891_0014,170,0.0,0.07765634909503816,0.0,0.009205456520653068,0.0,0.0,0.0,0.021831280575634396,2,0.07765634909503816
1891,1891_0018,211,0.00031420994151011583,0.1036236766254897,0.0,0.0,0.013846945134798793,0.0020467534714100647,0.02266183614076009,0.0,2,0.1036236766254897
1891,1891_0019,217,0.0018612919186304236,0.06247992025073292,0.0,0.005076738572869692,0.0,0.04717335111955385,0.0039041634571592206,0.0004653622697855753,2,0.06247992025073292
1891,1891_0020,198,0.0,0.0,0.0,0.0024084275150073583,0.0,0.12349671396588649,0.0,0.005763360856105403,6,0.12349671396588649
1891,1891_0021,202,0.007738180813561395,0.0,0.0,0.0,0.0,0.12899199801778333,0.0,0.0,6,0.12899199801778333
1891,1891_0022,175,0.03054296959453768,0.0,0.014931452292520105,0.0,0.0,0.11369471578955606,0.0117539568951882,0.0,6,0.11369471578955606
1891,1891_0023,146,0.009168507953577048,0.01607389870690008,0.0,0.0,0.024428485288316485,0.08130835266414264,0.0,0.0,6,0.08130835266414264
1891,1891_0024,226,0.0,0.026762119407102547,0.0021778347196803327,0.0,0.004925548664059943,0.07349853612965802,0.0,0.0,6,0.07349853612965802
1891,1891_0025,194,0.0,0.0064835876606028926,0.0,0.0,0.014130392436525354,0.1486164428855549,0.0,0.0,6,0.1486164428855549
1891,1891_0026,151,0.0,0.0,0.0,0.0,0.0,0.13248515100279457,0.0,0.0,6,0.13248515100279457
1891,1891_0027,114,0.0,0.0,0.0,0.0,0.0,0.14590669521818245,0.0,0.0,6,0.14590669521818245
1891,1891_0028,234,0.0,0.0,0.027349363427786592,0.0,0.005169587480003389,0.13061879924176423,0.0,0.012071824132643998,6,0.13061879924176423
1891,1891_0029,197,0.0,0.0,0.02158688643065215,0.0,3.493115875359235e-05,0.09748772347823015,0.00326389182478211,0.0,6,0.09748772347823015
1891,1891_0030,171,0.0016667986745522044,0.011027825726319837,0.02490113106775132,0.0,0.027939272520760762,0.08653902611358572,0.0,0.0,6,0.08653902611358572
1891,1891_0031,231,0.009213396544213265,0.0,0.007329078166309305,0.0,0.009444540555555221,0.1248491382654467,0.0,0.0,6,0.1248491382654467
1891,1891_0032,227,0.003573276999332556,0.0,0.0,0.0,0.019862456556349804,0.11656347989744338,0.00351105056744572,0.0,6,0.11656347989744338
1891,1891_0033,204,0.0072395057739284814,0.0,0.009611978113492315,0.0,0.003737214514297743,0.12523500572645452,0.0,0.005498983188037985,6,0.12523500572645452
1891,1891_0034,189,0.007945803230436312,0.0,0.0,0.0,0.013213603246703029,0.13231393653095122,0.0,0.009023826811037118,6,0.13231393653095122
1891,1891_0035,244,0.0,0.0,0.009035924671454086,0.03446958187800073,0.0,0.09303931244661108,0.008025580940104159,0.0064232674731809665,6,0.09303931244661108
1891,1891_0036,181,0.0,0.0,0.0,0.016325818275150283,0.0,0.12214543830503255,0.02169860472006588,0.014765388196907939,6,0.12214543830503255
1891,1891_0037,178,0.0,0.0,0.0028128682871876092,0.00043469992213494656,0.0,0.11847948465054199,0.0,0.0002854411500233498,6,0.11847948465054199
1891,1891_0038,185,0.0,0.0,0.0,0.024563367730974273,0.0013570604223428616,0.1058604968993478,0.0,0.0,6,0.1058604968993478
1891,1891_0039,210,0.0,0.04064830458986348,0.010397853674106923,0.003996297012641368,0.0023277219621332165,0.06782292145123188,0.0,0.0,6,0.06782292145123188
1891,1891_0040,235,0.009525751307341106,0.01438119899268303,0.042232806567020775,0.0,0.013352751598833397,0.04930254759481494,0.0,0.04911370711873176,6,0.04930254759481494
1891,1891_0041,243,0.0,0.01674703863765133,0.0,0.0,0.013545097306235793,0.11656423392905033,0.0,0.002195707613441979,6,0.11656423392905033
1891,1891_0042,170,0.0,0.07544307915110365,0.0,0.006259541171297407,0.0011233646214731945,0.03714733390619293,0.007953160872311248,0.0,2,0.07544307915110365
1891,1891_0057,186,0.0,0.04640695499816538,0.00100929105583871,0.0,0.00239413480326025,0.0,0.1479994138595893,0.012022923233316772,7,0.1479994138595893
1891,1891_0058,61,0.0,0.0,0.0,0.013868188366448979,0.0,0.000851106440917059,0.09863490976484955,0.0,7,0.09863490976484955
1892,1892_0002,200,0.0,0.10029258644688996,0.0,0.00791512779812525,0.0017657134634150098,0.0,0.0032462187269332123,0.0,2,0.10029258644688996
1892,1892_0008,183,0.0019014262496003587,0.0,0.0,0.14156980380106512,0.0011456985420858394,0.0,0.0,0.0,4,0.14156980380106512
1892,1892_0010,175,0.0012347350874345835,0.009321567471736018,0.0,0.07247583671260958,0.0,0.0,0.0036494600448861727,0.0,4,0.07247583671260958
1892,1892_0011,238,0.003930360001941856,0.007584236928568709,0.0029547522275250315,0.06164979734966374,0.000576088407918377,0.007433100417706529,0.0,0.003604271290506203,4,0.06164979734966374
1892,1892_0013,184,0.00044043185221368024,0.02290455071264784,0.0009877181018188613,0.06561223448213101,0.0,0.0007581441554471165,0.007198199137924555,0.008055950389611991,4,0.06561223448213101
1892,1892_0014,186,0.0012231536312414444,0.01950205779773067,0.0028750059645550386,0.07348244793866693,0.0,0.0035313724724689633,0.022687863325133662,0.0,4,0.07348244793866693
1892,1892_0015,180,0.0,0.05853871186474072,0.01629166745665445,0.009050431557383809,0.0,0.00377841498045533,0.001690516626690967,0.0,2,0.05853871186474072
1892,1892_0016,177,0.0,0.075865043913039,0.0,0.02207763437832152,0.0063270484155682856,0.00021822079140617603,0.0,0.0,2,0.075865043913039
1892,1892_0017,233,0.0,0.09623236456996313,0.002824632243925386,0.019204641268646468,0.005412513076227231,0.0,0.0,0.0,2,0.09623236456996313
1892,1892_0018,190,0.0,0.03587188014756653,0.0017133780127245601,0.05481818679435951,0.0,0.0,0.007871066045879003,0.017098478725311127,4,0.05481818679435951
1892,1892_0019,188,0.0,0.02365780379991457,0.007512859860080045,0.025259649119808096,0.0017749041007923659,0.01325613394556269,0.0,0.006501579741361171,4,0.025259649119808096
1892,1892_0020,199,0.013431702036313345,0.06076926034296068,0.0032787627196965456,0.02043740256635602,0.007402069025799905,0.004321081386643406,0.0006308650285853,0.0,2,0.06076926034296068
1892,1892_0021,175,0.0,0.06885972402956655,0.0,0.007209076849805984,0.002888266144099806,0.017453561896480774,0.009326019327397064,0.009726769187340119,2,0.06885972402956655
1892,1892_0023,173,0.000267251938963414,0.0857004858554433,0.009632332352367122,0.005837969783564302,0.0,0.004011420188619635,0.0,0.0,2,0.0857004858554433
1892,1892_0026,219,0.0,0.0646381270577413,0.0,0.024660173157214547,0.0,0.006250346069402989,0.0,0.04099482373165944,2,0.0646381270577413
1892,1892_0027,208,0.010467740460741106,0.06587157047247494,0.0,0.021618993910942887,0.0,0.003831107807197141,0.0041795568406,0.03606132958048245,2,0.06587157047247494
1892,1892_0030,183,0.004871422067303163,0.08365444566015551,0.018910510626323474,0.0,0.0,0.011709579257416468,0.0,0.0008541357365025108,2,0.08365444566015551
1892,1892_0031,179,0.010298498135325272,0.057839970448974036,0.0,0.0,0.012478618996747985,0.026681897349677915,0.012987211844372933,0.002223768598036334,2,0.057839970448974036
1892,1892_0032,222,0.0014782267025997755,0.051291940418087684,0.0,0.003996579941183163,0.0,0.055447566371856966,0.012433312967648802,0.0,6,0.055447566371856966
1892,1892_0033,185,0.0,0.09510400941913819,0.0,0.0012743596995033245,0.0,0.02348403347281792,0.011909153807851255,0.0,2,0.09510400941913819
1892,1892_0034,185,0.0,0.046322057283135896,0.0,0.010643015382857335,0.0,0.02542080597445256,0.0,0.0,2,0.046322057283135896
1893,1893_0010,209,0.0,0.05848682512477812,0.0,0.05016165369802167,0.00029579521305669887,0.0,0.00231062008876127,0.0,2,0.05848682512477812
1893,1893_0011,191,0.0,0.07844230850333576,0.0039825085509933396,0.012757941972963809,0.0,0.0,0.006359869659367104,0.0,2,0.07844230850333576
1893,1893_0017,175,0.0,0.00038746036941170853,0.004349870528657146,0.10570600642060916,0.0010732272457997466,0.0,0.02114461062563461,0.0008286412527183974,4,0.10570600642060916
1893,1893_0022,177,0.014874667007727929,0.08623842766834429,0.00413307004338296,0.0,0.0,0.0,0.0,0.0,2,0.08623842766834429
1893,1893_0023,200,0.0,0.0962958861034759,0.0,0.0,0.0,0.0,0.0,0.046608391723101585,2,0.0962958861034759
1893,1893_0028,177,0.0,0.13174948996994718,0.0,0.0,0.0,0.0,0.0,0.0,2,0.13174948996994718
1893,1893_0029,176,0.0,0.11804337080586726,0.0030146172108879835,0.0,0.0,0.0026319818838572064,0.0,0.0,2,0.11804337080586726
1893,1893_0031,202,0.046703191156764766,0.03187248659946063,0.0,0.009673719228119455,0.013169486436098275,0.005547682700685617,0.014843513322938009,0.012403616324027929,1,0.046703191156764766
1893,1893_0032,187,0.0014176513114883683,0.042693822471522834,0.0,0.01561687497424866,0.0,0.0,0.020172308404734544,0.0,2,0.042693822471522834
1893,1893_0052,179,0.005270716206818885,0.0,0.0,0.011595555842257726,0.0,0.0,0.2109446862024984,0.0,7,0.2109446862024984
1893,1893_0053,209,0.009017022883455898,0.03156305954421751,0.03271461531860668,0.0,0.031042019527312663,0.012328550315368086,0.016735557057762914,0.0,3,0.03271461531860668
1893,1893_0054,186,0.007926774237998662,0.0,0.07391368423876497,0.0,0.013455556191318356,0.01868374234597673,0.0,0.0,3,0.07391368423876497
1893,1893_0055,199,0.001652052008102674,0.0,0.05491938178626317,0.0,0.00399343521874257,0.049623102892513746,0.002645476620426065,0.03281161588118611,3,0.05491938178626317
1893,1893_0056,222,0.0,0.0,0.0710216410631891,0.0,0.02882489525451999,0.044518705114176216,0.0,0.010485936681282814,3,0.0710216410631891
1893,1893_0057,209,0.0,0.0,0.0445545966621368,0.0,0.018394835500579642,0.06334735077377365,0.0,0.01525663666604329,6,0.06334735077377365
1893,1893_0059,200,0.010515276067987899,0.0016324806317171404,0.07098431650610086,0.0,0.026964029483464,0.04929301381493166,0.0,0.0,3,0.07098431650610086
1893,1893_0060,193,0.005193677553314424,0.001168251856847765,0.06959685417609927,0.0,0.02924488006874995,0.04483525311058949,0.0023772257613169064,0.0,3,0.06959685417609927
1893,1893_0061,176,0.000810812551935082,0.0,0.0,0.0,0.27030231791079135,0.0,0.0,0.0,5,0.27030231791079135
1893,1893_0062,230,0.010450817806194265,0.02037144140644633,0.1230327044377698,0.0,0.023601028298397036,0.0,0.0032919776918999446,0.0,3,0.1230327044377698
1893,1893_0063,177,0.0070423757542750045,0.0,0.10475265300254606,0.0,0.001967106573375879,0.004790079807192347,0.0012632426528816024,0.009216284027629891,3,0.10475265300254606
1893,1893_0064,244,0.0026129179248720446,0.0018089345745874066,0.15989316214885665,0.0,0.0,0.0,0.0,0.0,3,0.15989316214885665
1893,1893_0065,245,0.0014046886765864894,0.0001263076565976789,0.11332186965673843,0.004096692470215077,0.0,0.0,0.0,0.0,3,0.11332186965673843
1893,1893_0066,237,0.0,0.0,0.13925276164087017,0.0,0.0,0.0,0.0,0.0,3,0.13925276164087017
1893,1893_0067,136,0.0,0.0,0.13835290312336157,0.0,0.0,0.0,0.0,0.0,3,0.13835290312336157
1893,1893_0068,179,0.0,0.003687384602383678,0.10737646192702743,0.002044011309437965,0.0,0.0,0.0,0.0024268998441785133,3,0.10737646192702743
1893,1893_0069,203,0.0,0.0,0.07724559246894357,0.006253800747671061,0.0,0.0,0.005922900818865027,0.0,3,0.07724559246894357
1893,1893_0070,205,0.0,0.0,0.17382469319335028,0.0,0.0,0.0,0.0,0.0,3,0.17382469319335028
1893,1893_0071,202,0.0,0.0,0.1671816729456479,0.0,0.0,0.0,0.0,0.0,3,0.1671816729456479
1893,1893_0072,232,0.0,0.0,0.1826054806170854,0.0,0.0,0.0,0.0,0.0,3,0.1826054806170854
1893,1893_0073,224,0.0,0.0,0.17247381368418618,0.0,0.0,0.0,0.002894101299380262,0.0,3,0.17247381368418618
1893,1893_0074,227,0.0,0.0,0.15698350424422058,0.0,0.0,0.0,0.0,0.0,3,0.15698350424422058
1893,1893_0075,200,0.0,0.0,0.17651395133697922,0.0,0.0,0.0,0.0,0.0,3,0.17651395133697922
1893,1893_0076,240,0.0,0.0,0.11700933180658198,0.0,0.01917413568704951,0.019132790067266148,0.0,0.008398302540323133,3,0.11700933180658198
1893,1893_0077,176,0.0,0.0,0.07275953689496807,0.0,0.0,0.05515016357546822,0.0,0.015403036690666142,3,0.07275953689496807
1893,1893_0078,181,0.0,0.0,0.1411507568114981,0.0,0.024580200915454074,0.019638081291871435,0.0,0.0,3,0.1411507568114981
1893,1893_0079,198,0.0,0.0,0.15271834126321704,0.0,0.0,0.0,0.002210690918475334,0.0,3,0.15271834126321704
1893,1893_0080,194,0.006499384258971732,0.0,0.12281385809255192,0.0,0.0018568469064899726,0.012409707508229863,0.0,0.023344960479870332,3,0.12281385809255192
1893,1893_0081,127,0.0,0.0,0.12428051966444416,0.0,0.0,0.0,0.0,0.011770572900873457,3,0.12428051966444416
1893,1893_0082,188,0.0,0.0,0.1257728457236086,0.0,0.004276628674622115,0.0,0.0,0.025565002932197982,3,0.1257728457236086
1893,1893_0083,140,0.0,0.0,0.07614178487177008,0.0,0.0,0.0,0.0,0.1131419265167204,8,0.1131419265167204
1893,1893_0085,174,0.0,0.0,0.013290603138874079,0.0,0.2566854613185008,0.0,0.0,0.0,5,0.2566854613185008
1893,1893_0086,60,0.0,0.0488118876780754,0.0,0.0,0.08153005835102112,0.0009279142253853553,0.024036528565692626,0.03036699495470855,5,0.08153005835102112
1893,1893_0087,204,0.0,0.004599029457454737,0.0,0.0,0.035618003066859416,0.0,0.0004161512359940571,0.17787140730827705,8,0.17787140730827705
1893,1893_0088,230,0.0,0.0,0.0,0.0,0.004893774787476261,0.0,0.0,0.26923821272911314,8,0.26923821272911314
1893,1893_0089,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23695779105211315,8,0.23695779105211315
1893,1893_0090,174,0.0001797584788804758,0.0,0.0,0.0,0.016175742248982165,0.022274650005665798,0.006215657132223131,0.1768290373575161,8,0.1768290373575161
1893,1893_0091,189,0.0,0.0,0.0,0.0,0.0,0.0002645039101799193,0.0009853068542642653,0.23408949205223054,8,0.23408949205223054
1893,1893_0092,237,0.0012309072253516454,0.00011328976768118372,0.0054191230865191795,0.0,0.0,0.004870663654751998,0.0009538178762310467,0.24959988786784162,8,0.24959988786784162
1893,1893_0093,213,0.005834357146111945,0.0,0.020163898740424756,0.0,0.0,0.0,0.0,0.23963801565482337,8,0.23963801565482337
1893,1893_0094,226,0.008497763201283292,0.0,0.01807750058997437,0.0,0.0,0.0,0.0,0.19150015358682912,8,0.19150015358682912
1893,1893_0095,245,0.0,0.0,0.001853429298890823,0.004067720049599541,0.0,0.01013596433589356,0.004406404457272335,0.23630570381770197,8,0.23630570381770197
1893,1893_0096,193,0.0,0.0,0.0,0.001369794268874942,0.27271937502658616,0.0,0.00037520522324689036,0.003366788293610693,5,0.27271937502658616
1893,1893_0097,185,0.0,0.03590597666225321,0.02886504960884941,0.0,0.0906682149799399,0.011955689606502982,0.015324237823936224,0.009967723186566193,5,0.0906682149799399
1893,1893_0098,194,0.0,0.0,0.0,0.0,0.2718317772303553,0.0,0.0,0.0,5,0.2718317772303553
1893,1893_0100,223,0.0052436076687093405,0.0,0.027204434293485392,0.0,0.10487839798113335,0.0016647580090362638,0.0,0.013331132804667604,5,0.10487839798113335
1893,1893_0104,188,0.0,0.0,0.08626862830768463,0.0,0.0,0.018428072489996842,0.0,0.027708870405683143,3,0.08626862830768463
1893,1893_0105,255,0.019255635771147285,0.0018032319357053222,0.06651531530693146,0.0,0.0,0.03754299597395247,0.0,0.01937514609912435,3,0.06651531530693146
1893,1893_0106,171,0.0,0.008800482248926633,0.0,0.0,0.2748521434180917,0.0,0.013246672295704797,0.0,5,0.2748521434180917
1893,1893_0107,246,0.0,0.012917497447520363,0.06593613068397301,0.0,0.021187042092182674,0.025344273010611578,0.00023262335730621356,0.002441243445434998,3,0.06593613068397301
1893,1893_0108,207,0.0024292803167921583,0.00266675356860601,0.0716280065442622,0.0014785950057276207,0.0,0.017218463856459407,0.0,0.010778945769479761,3,0.0716280065442622
1893,1893_0109,186,0.0,0.0,0.0023362035545549794,0.0,0.22880547332105286,0.00020878922326606495,0.0,0.014628232121345933,5,0.22880547332105286
1894,1894_0002,180,0.0,0.055728388793269655,0.0004451222257864447,0.006358843532036866,0.0,0.0,0.0003493681916488062,0.0,2,0.055728388793269655
1894,1894_0007,230,0.0,0.0,0.0,0.1412209438551689,0.0,0.0,0.0,0.0,4,0.1412209438551689
1894,1894_0008,210,0.0,0.010740347433691252,0.0,0.09979534357449575,0.0,0.00878034358440648,0.008244654234778716,0.0,4,0.09979534357449575
1894,1894_0010,183,0.0,0.0218692673520587,0.0,0.03843772828409449,0.0,0.04261098578659175,0.022741119436870644,0.010046515327197705,6,0.04261098578659175
1894,1894_0011,170,0.001261115552098985,0.04385922883857994,0.009944345601583634,0.026478517863462656,0.0,0.008579559156916189,0.0,0.005388963424903072,2,0.04385922883857994
1894,1894_0013,171,0.0008521245153114125,0.10637614132985197,0.0,0.0,0.0,0.0,0.0077953234122338615,0.0,2,0.10637614132985197
1894,1894_0014,188,0.0,0.10499758270521262,0.0,0.0,0.0,0.0,0.0,0.008002568585435414,2,0.10499758270521262
1894,1894_0020,177,0.00494559029001355,0.11321373277236195,0.0,0.0,0.0,0.0019634456655949328,0.0,0.0,2,0.11321373277236195
1894,1894_0021,172,0.029072858750053002,0.04544441640163566,0.004307784868728765,0.0047367728806806085,0.0,0.012609605084068673,0.0,0.0021684079878413944,2,0.04544441640163566
1894,1894_0022,177,0.01001719300785522,0.11570539359654455,0.0,0.0,0.009282585061768784,0.0,0.0,0.0,2,0.11570539359654455
1894,1894_0023,110,0.008775862758553708,0.09857225006831037,0.0,0.0036772934250503733,0.010432570400772048,0.0,0.0,0.0,2,0.09857225006831037
1894,1894_0024,197,0.012936147823579327,0.07512272587089704,0.001344150006655261,0.016783132492389177,0.0,0.0,0.010071215148008418,0.010293231201613455,2,0.07512272587089704
1894,1894_0025,242,0.00017557507614806347,0.131225119884706,0.0,0.0,0.0,0.0,0.0,0.0,2,0.131225119884706
1894,1894_0026,173,0.0,0.06942542853472358,0.00031771022463332737,0.015765851591880525,0.0,0.0,0.0,0.010644100642131822,2,0.06942542853472358
1894,1894_0027,170,0.0,0.10546590175575012,0.0,0.0,0.0,0.0,0.0,0.0,2,0.10546590175575012
1894,1894_0029,182,0.0,0.10808263000199184,0.0,0.0,0.0,0.0012518898893145126,0.008538388084857823,0.00985446727789915,2,0.10808263000199184
1894,1894_0030,172,0.0,0.08603314763192163,0.0013542604863650684,0.028799567311678976,0.006148300061558668,0.0,0.012777932864456849,0.0,2,0.08603314763192163
1894,1894_0031,170,0.0,0.09539086781381587,0.0024667648351468477,0.005559118117113859,0.0,0.0,0.005993706151174444,0.0,2,0.09539086781381587
1894,1894_0050,178,0.0,0.0,0.0,0.0,0.0,0.0,0.28232561728055305,0.0,7,0.28232561728055305
1894,1894_0053,171,0.1515552509163593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1515552509163593
1894,1894_0054,176,0.16361654314883317,0.0,0.0,0.0,0.0,0.0,0.0,0.0071286027863250185,1,0.16361654314883317
1894,1894_0055,173,0.17470659169703365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.17470659169703365
1894,1894_0056,170,0.13189583033732397,0.0,0.0,0.0,0.0,0.0,0.0007207474757313996,0.0,1,0.13189583033732397
1894,1894_0057,175,0.1692277483075306,0.0,0.0001512890349623007,0.0,0.0,0.0,0.0,0.0010742865368554416,1,0.1692277483075306
1894,1894_0059,173,0.15274054723305006,0.0220597908851526,0.0,0.0023222375141651003,0.0,0.001386809837333706,0.0012949920707128438,0.0,1,0.15274054723305006
1895,1895_0002,184,0.0,0.0678129712857653,0.0,0.025163279895395043,0.0006847401275794939,0.0,0.0,0.005508170208632391,2,0.0678129712857653
1895,1895_0006,173,0.005083295993518531,0.014263463026091789,0.0,0.09707178454344377,0.0,0.0,0.005674128756948108,0.0,4,0.09707178454344377
1895,1895_0008,170,0.0,0.03392201070341246,0.0,0.11872862043328221,0.012358110326908766,0.0,9.721142456594166e-05,0.0,4,0.11872862043328221
1895,1895_0009,255,0.0,0.05318315934365305,0.0,0.07681323904784366,0.013720233660820376,0.0015498754688735214,0.0,0.009011119877346601,4,0.07681323904784366
1895,1895_0010,168,0.0,0.09203446657619586,0.0,0.030140181042395665,0.0004890211007576038,0.0,0.0,0.01821598576396379,2,0.09203446657619586
1895,1895_0011,176,0.0,0.0,0.0,0.13006354918511123,0.002208543544340364,0.003581785454700936,0.010843033581139796,0.026809171370350826,4,0.13006354918511123
1895,1895_0012,181,0.0,0.0,0.0,0.17010656915033395,0.0,0.0,0.0,0.0,4,0.17010656915033395
1895,1895_0014,195,0.0003054812643668335,0.033727969429647786,0.0,0.11310257438317599,0.0,0.0,0.0,0.00757128596683308,4,0.11310257438317599
1895,1895_0027,182,0.0,0.0,0.0,0.16158218123627843,0.0,0.0,0.0,0.0,4,0.16158218123627843
1895,1895_0029,174,0.0028216547438543924,0.02084103715523439,0.008790527381308552,0.04734311061855367,0.0,0.008375900952536758,0.054592211324338134,0.009431142573051499,7,0.054592211324338134
1895,1895_0030,171,0.0,0.07497109249129374,0.0015954344624432976,0.004800438577117337,0.0,0.0,0.007269292562801536,0.004367156428295033,2,0.07497109249129374
1895,1895_0033,172,0.004360992609550543,0.08376983759987881,0.003342707985222126,0.003185483532971897,0.0,0.0003825120979359487,0.0,0.0,2,0.08376983759987881
1895,1895_0034,194,0.0,0.09714411814704445,0.0,0.0,0.0,0.0,0.005979048995080065,0.04192946176207859,2,0.09714411814704445
1895,1895_0037,171,0.00016661850403390944,0.04755109063460616,0.009881289295933455,0.01577029218437355,0.0035797070005337593,0.0,0.0,0.015817758066233947,2,0.04755109063460616
1895,1895_0038,181,0.0003448474885897863,0.04882201744666918,0.004778194259720517,0.013464973662802552,0.017498598306019904,0.0,0.00199188277822385,0.030370460036925326,2,0.04882201744666918
1895,1895_0044,172,0.0004062553666299245,0.030124708569552745,0.010648236035811637,0.014502293987988673,0.0,0.04372079540721562,0.006255804795718389,0.03495365240817499,6,0.04372079540721562
1895,1895_0045,199,0.0012399315997040502,0.004678146644942905,0.0,0.013485762508449286,0.0,0.11840232237799833,0.0015153717100388354,0.009801604161033322,6,0.11840232237799833
1895,1895_0046,175,0.00653165205079857,0.0,0.0,0.0620684989073729,0.0,0.08983574533478286,0.0,0.0,6,0.08983574533478286
1895,1895_0047,169,0.0034638126774868684,0.04124577178180211,0.00011945385601514363,0.012303530870932555,0.0,0.036741049181684464,0.0,0.008113283327155612,2,0.04124577178180211
1895,1895_0048,131,0.0,0.0,0.0,0.023764927466194886,0.0,0.08464378816810006,0.0,0.0,6,0.08464378816810006
1895,1895_0049,196,0.0,0.0,0.0,0.0009413687016538336,0.0,0.12164731322686032,0.0,0.0,6,0.12164731322686032
1895,1895_0050,217,0.029725807800529903,0.019592261576066076,0.004591975672806879,0.004945319183092865,0.0,0.06591181715155289,0.005954055554162325,0.007699659953644831,6,0.06591181715155289
1895,1895_0051,173,0.00040270401642079554,0.03324024064091902,0.0,0.0,0.0,0.07344446634816831,0.004425615443084168,0.0,6,0.07344446634816831
1895,1895_0067,196,0.0,0.0,0.0,0.02220862359757877,0.0,0.0,0.28487363534372373,0.0,7,0.28487363534372373
1895,1895_0073,173,0.1182245135918895,0.0043471163252884045,0.001152684969674359,0.0,0.0035537016441453398,0.006938359395875144,0.0,0.004349550352579694,1,0.1182245135918895
1895,1895_0074,181,0.17251402375033473,0.0,0.0,0.011486350914162665,0.0,0.0,0.0,0.0,1,0.17251402375033473
1895,1895_0075,187,0.1496706190565191,0.0,0.00018910947367124025,0.0,0.0013928314079887346,0.007474119159289827,0.0,0.0,1,0.1496706190565191
1895,1895_0076,173,0.17525335823426264,0.0,0.0,0.0,0.0,0.0003754561289521436,0.0,0.006765960893135719,1,0.17525335823426264
1896,1896_0008,170,0.0,0.0021639622317847513,0.006537719450148925,0.1289538776395637,0.0,0.0,0.0,0.007273912745425202,4,0.1289538776395637
1896,1896_0009,194,0.0,0.00028377589849722606,0.0,0.12334243489732244,0.0,0.0,0.0,0.0,4,0.12334243489732244
1896,1896_0010,176,0.0,0.012353136843933254,0.0,0.11091297593490129,0.0,0.0,0.0,0.0,4,0.11091297593490129
