k,reference_seed,reference_topic,reference_top_terms,mean_cosine_across_seeds,median_cosine_across_seeds,min_cosine_across_seeds,mean_top12_jaccard_across_seeds,min_top12_jaccard_across_seeds,matched_top_terms_by_seed
4,42,1,street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined,0.999879322027226,0.9999999999999141,0.9996983037838612,1.0,1.0,1:street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined || 21:street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined || 42:street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined || 84:street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined || 100:street; summons; withdrawn; summons withdrawn; defective; costs; dirty; yard; walls; work summons; workshop; fined
4,42,2,district; houses; board; council; london; whitechapel; act; report; county; county council; london county; local,0.7245037107425225,0.9999999999935811,0.31125923665520583,0.6173913043478262,0.043478260869565216,1:district; houses; board; council; london; whitechapel; act; report; county; county council; london county; local || 21:authority; shall; sanitary authority; sanitary; section; offence; person; sec; act; pounds; notice; liable || 42:district; houses; board; council; london; whitechapel; act; report; county; county council; london county; local || 84:district; houses; board; council; london; whitechapel; act; report; county; county council; london county; local || 100:authority; shall; sanitary authority; sanitary; section; offence; person; sec; act; pounds; notice; liable
4,42,3,shall; person; authority; sanitary authority; premises; construct; person shall; receptacle; shall construct; bye; sanitary; refuse,0.9256419552724313,0.9999999999963087,0.8141047324045912,0.7052631578947368,0.2631578947368421,1:shall; person; authority; sanitary authority; premises; construct; person shall; receptacle; shall construct; bye; sanitary; refuse || 21:shall; construct; shall construct; receptacle; building; connection; person shall; watercloset; building shall; privy; pipe; soil || 42:shall; person; authority; sanitary authority; premises; construct; person shall; receptacle; shall construct; bye; sanitary; refuse || 84:shall; person; authority; sanitary authority; premises; construct; person shall; receptacle; shall construct; bye; sanitary; refuse || 100:shall; construct; shall construct; receptacle; building; connection; person shall; watercloset; building shall; privy; pipe; soil
4,42,4,cases; disease; pox; small pox; year; vaccination; small; work; statement; infectious; diseases; carried,0.8936520033014042,0.9999999999919804,0.7341299874377312,0.68,0.2,1:cases; disease; pox; small pox; year; vaccination; small; work; statement; infectious; diseases; carried || 21:district; board; year; report; cases; houses; london; whitechapel; disease; work; medical; health || 42:cases; disease; pox; small pox; year; vaccination; small; work; statement; infectious; diseases; carried || 84:cases; disease; pox; small pox; year; vaccination; small; work; statement; infectious; diseases; carried || 100:district; board; year; report; cases; houses; london; whitechapel; disease; work; medical; health
